vi vj e
33 99 1
33 183 1
33 255 1
33 270 1
33 314 1
33 418 1
33 422 1
33 449 1
33 487 1
33 592 1
33 595 1
34 55 1
34 142 1
34 175 1
34 403 1
34 406 1
34 553 1
35 33 1
35 48 1
35 189 1
35 480 1
36 28 1
36 58 1
36 59 1
36 117 1
36 293 1
36 462 1
36 509 1
36 593 1
36 614 1
36 615 1
37 42 1
37 117 1
37 217 1
37 269 1
37 275 1
37 295 1
37 323 1
37 375 1
37 516 1
37 613 1
38 33 1
38 88 1
38 359 1
38 361 1
38 372 1
38 409 1
39 5 1
39 33 1
39 169 1
39 210 1
39 220 1
39 270 1
39 314 1
39 488 1
39 515 1
39 558 1
39 560 1
40 7 1
40 99 1
40 142 1
40 232 1
40 347 1
40 368 1
40 442 1
40 463 1
40 504 1
40 575 1
41 39 1
41 151 1
41 260 1
41 267 1
41 396 1
41 562 1
42 17 1
42 56 1
42 114 1
42 287 1
42 291 1
42 545 1
42 562 1
43 30 1
43 156 1
43 187 1
43 223 1
43 233 1
43 387 1
43 401 1
43 427 1
43 535 1
43 611 1
43 616 1
44 169 1
44 193 1
44 245 1
44 324 1
44 350 1
44 445 1
44 479 1
44 500 1
44 504 1
44 548 1
45 13 1
45 136 1
45 284 1
45 342 1
45 473 1
45 563 1
46 125 1
46 243 1
46 256 1
46 502 1
46 538 1
47 0 1
47 222 1
47 346 1
47 421 1
47 476 1
47 549 1
47 617 1
48 182 1
48 188 1
48 255 1
48 355 1
48 581 1
48 607 1
49 54 1
49 135 1
49 141 1
49 277 1
49 294 1
49 303 1
49 477 1
49 619 1
50 101 1
50 108 1
50 138 1
50 145 1
50 162 1
50 173 1
50 276 1
50 299 1
50 319 1
50 433 1
50 486 1
50 514 1
51 142 1
51 172 1
51 236 1
51 300 1
51 397 1
51 418 1
51 444 1
52 222 1
52 223 1
52 411 1
52 562 1
52 579 1
52 620 1
53 150 1
53 152 1
53 264 1
53 280 1
53 292 1
53 434 1
53 597 1
53 610 1
54 79 1
54 135 1
54 204 1
54 216 1
54 342 1
54 371 1
54 415 1
54 511 1
54 594 1
55 123 1
55 200 1
55 278 1
55 298 1
55 308 1
55 362 1
55 467 1
55 503 1
55 522 1
55 583 1
56 5 1
56 32 1
56 87 1
56 231 1
56 241 1
56 329 1
56 347 1
56 403 1
56 440 1
56 486 1
56 497 1
56 524 1
56 571 1
56 581 1
57 2 1
57 82 1
57 231 1
57 262 1
57 317 1
57 360 1
57 514 1
57 578 1
58 33 1
58 46 1
58 98 1
58 108 1
58 113 1
58 173 1
58 226 1
58 250 1
58 254 1
58 302 1
58 433 1
58 441 1
58 471 1
58 504 1
59 9 1
59 24 1
59 275 1
59 375 1
59 494 1
60 1 1
60 35 1
60 91 1
60 96 1
60 272 1
60 393 1
60 396 1
60 446 1
60 475 1
60 485 1
60 600 1
60 602 1
61 21 1
61 37 1
61 192 1
61 218 1
61 226 1
61 290 1
61 463 1
61 509 1
61 564 1
62 7 1
62 210 1
62 236 1
62 306 1
62 312 1
62 319 1
62 374 1
62 388 1
62 432 1
62 493 1
62 501 1
63 37 1
63 171 1
63 182 1
63 461 1
63 599 1
63 603 1
63 618 1
64 44 1
64 60 1
64 66 1
64 90 1
64 93 1
64 316 1
64 367 1
64 369 1
64 538 1
64 564 1
65 193 1
65 317 1
65 424 1
65 521 1
65 525 1
65 576 1
66 65 1
66 209 1
66 293 1
66 403 1
66 412 1
66 433 1
66 479 1
66 487 1
66 585 1
66 624 1
67 44 1
67 61 1
67 122 1
67 144 1
67 159 1
67 255 1
67 269 1
67 407 1
67 466 1
67 533 1
67 580 1
68 130 1
68 144 1
68 281 1
68 413 1
68 550 1
68 583 1
69 23 1
69 162 1
69 187 1
69 219 1
69 494 1
69 496 1
69 514 1
70 52 1
70 169 1
70 196 1
70 389 1
70 393 1
70 484 1
70 525 1
70 539 1
70 594 1
71 149 1
71 206 1
71 311 1
71 322 1
71 375 1
71 398 1
71 404 1
71 446 1
71 536 1
71 577 1
72 120 1
72 147 1
72 289 1
72 315 1
72 353 1
72 554 1
73 22 1
73 213 1
73 272 1
73 546 1
73 548 1
73 610 1
74 60 1
74 85 1
74 148 1
74 153 1
74 210 1
74 314 1
74 490 1
74 501 1
74 595 1
75 54 1
75 87 1
75 208 1
76 63 1
76 511 1
76 607 1
77 72 1
77 133 1
77 316 1
77 332 1
77 363 1
77 501 1
77 520 1
78 32 1
78 324 1
79 36 1
79 74 1
79 114 1
79 234 1
79 257 1
79 267 1
79 475 1
79 499 1
79 506 1
79 525 1
79 542 1
80 5 1
80 27 1
80 43 1
80 100 1
80 101 1
80 103 1
80 358 1
80 465 1
80 562 1
81 1 1
81 18 1
81 148 1
81 181 1
81 233 1
81 453 1
81 494 1
81 624 1
82 15 1
82 195 1
82 228 1
82 261 1
82 477 1
82 487 1
82 539 1
83 3 1
83 38 1
83 349 1
83 364 1
83 437 1
83 510 1
83 512 1
84 16 1
84 146 1
84 150 1
84 241 1
84 245 1
84 261 1
84 306 1
84 335 1
84 415 1
84 610 1
85 12 1
85 30 1
85 35 1
85 56 1
85 164 1
85 170 1
85 220 1
85 292 1
85 300 1
85 578 1
85 609 1
86 3 1
86 8 1
86 268 1
86 271 1
86 283 1
86 501 1
87 21 1
87 238 1
87 242 1
87 411 1
87 457 1
87 484 1
87 485 1
87 497 1
87 582 1
88 52 1
88 64 1
88 124 1
88 131 1
88 174 1
88 286 1
88 420 1
88 426 1
88 436 1
88 447 1
88 470 1
88 471 1
88 583 1
89 24 1
89 219 1
89 262 1
89 405 1
89 481 1
89 582 1
90 5 1
90 19 1
90 187 1
90 388 1
90 460 1
90 598 1
90 609 1
91 87 1
91 112 1
91 185 1
91 233 1
91 414 1
91 621 1
92 267 1
92 340 1
92 370 1
92 404 1
92 544 1
92 558 1
93 101 1
93 118 1
93 145 1
93 208 1
93 363 1
93 407 1
93 431 1
93 474 1
93 478 1
93 609 1
94 5 1
94 274 1
94 403 1
94 441 1
94 491 1
94 512 1
95 26 1
95 63 1
95 74 1
95 126 1
95 207 1
95 235 1
95 247 1
95 287 1
95 350 1
95 390 1
95 537 1
95 563 1
95 582 1
95 595 1
95 597 1
96 0 1
96 17 1
96 50 1
96 77 1
96 171 1
96 225 1
96 282 1
96 395 1
96 454 1
96 465 1
96 575 1
97 23 1
97 483 1
98 6 1
98 9 1
98 15 1
98 57 1
98 61 1
98 237 1
98 514 1
99 118 1
99 295 1
99 300 1
99 347 1
99 362 1
99 400 1
99 608 1
100 180 1
100 221 1
100 375 1
100 457 1
100 466 1
100 545 1
100 609 1
101 74 1
101 262 1
101 431 1
101 469 1
101 553 1
101 555 1
101 559 1
101 594 1
102 103 1
102 131 1
102 220 1
102 236 1
102 431 1
102 481 1
103 20 1
103 72 1
103 251 1
103 383 1
103 385 1
103 585 1
104 128 1
104 156 1
104 352 1
104 396 1
104 426 1
104 562 1
104 568 1
105 55 1
105 168 1
105 303 1
105 557 1
105 583 1
106 54 1
106 56 1
106 178 1
106 202 1
106 230 1
106 456 1
106 566 1
107 73 1
107 171 1
107 291 1
107 344 1
107 349 1
107 363 1
107 425 1
107 513 1
107 566 1
108 127 1
108 150 1
108 386 1
108 399 1
108 522 1
108 545 1
108 590 1
108 610 1
109 144 1
109 146 1
109 153 1
109 190 1
109 196 1
109 273 1
109 395 1
109 402 1
109 498 1
109 587 1
110 30 1
110 49 1
110 71 1
110 161 1
110 227 1
110 253 1
110 321 1
110 364 1
110 394 1
110 403 1
110 433 1
110 451 1
110 456 1
110 562 1
111 132 1
111 171 1
111 208 1
111 376 1
111 469 1
111 534 1
112 1 1
112 197 1
112 311 1
112 364 1
112 455 1
112 458 1
112 512 1
112 517 1
112 589 1
112 594 1
112 600 1
112 609 1
113 14 1
113 40 1
113 106 1
113 234 1
113 267 1
113 277 1
113 373 1
113 594 1
114 61 1
114 87 1
114 281 1
114 379 1
114 416 1
114 418 1
114 531 1
115 49 1
115 74 1
115 149 1
115 212 1
115 481 1
115 527 1
116 36 1
116 309 1
116 372 1
116 406 1
116 475 1
117 44 1
117 102 1
117 191 1
117 219 1
117 239 1
117 244 1
117 466 1
117 517 1
117 551 1
117 611 1
118 5 1
118 69 1
118 168 1
118 292 1
118 356 1
118 420 1
118 537 1
118 573 1
119 52 1
119 177 1
119 252 1
119 372 1
119 389 1
119 446 1
119 486 1
119 524 1
119 547 1
120 20 1
120 158 1
120 274 1
120 330 1
120 477 1
120 512 1
120 610 1
121 0 1
121 105 1
121 107 1
121 131 1
121 231 1
121 263 1
121 455 1
121 527 1
122 201 1
122 206 1
122 256 1
122 337 1
122 418 1
122 424 1
122 463 1
122 514 1
122 516 1
122 562 1
122 584 1
123 58 1
123 482 1
123 550 1
123 571 1
124 14 1
124 67 1
124 202 1
124 233 1
125 33 1
125 40 1
125 139 1
125 259 1
125 356 1
125 374 1
126 42 1
126 51 1
126 99 1
126 123 1
126 150 1
126 175 1
126 267 1
126 378 1
126 437 1
126 620 1
127 36 1
127 119 1
127 150 1
127 270 1
127 401 1
127 447 1
127 480 1
127 503 1
127 510 1
127 537 1
127 584 1
128 21 1
128 22 1
128 85 1
128 119 1
128 353 1
128 395 1
128 447 1
129 356 1
129 391 1
129 558 1
130 32 1
130 177 1
130 302 1
130 340 1
130 488 1
130 501 1
131 3 1
131 5 1
131 60 1
131 84 1
131 274 1
131 462 1
132 301 1
132 393 1
133 11 1
133 210 1
133 217 1
133 315 1
133 391 1
133 476 1
133 512 1
133 525 1
133 544 1
133 547 1
134 88 1
134 93 1
134 157 1
134 165 1
134 235 1
134 343 1
134 535 1
134 565 1
135 2 1
135 16 1
135 214 1
135 244 1
135 433 1
135 480 1
135 606 1
136 41 1
136 112 1
136 204 1
136 212 1
136 244 1
136 276 1
136 292 1
136 329 1
136 359 1
136 475 1
136 559 1
136 570 1
137 86 1
137 311 1
137 340 1
137 371 1
137 430 1
137 438 1
138 400 1
138 413 1
138 535 1
138 563 1
139 7 1
139 13 1
139 19 1
139 178 1
139 230 1
139 255 1
139 277 1
139 296 1
139 516 1
139 563 1
140 65 1
140 83 1
140 236 1
140 367 1
140 375 1
140 441 1
141 62 1
141 107 1
141 122 1
141 250 1
141 291 1
141 310 1
141 467 1
141 504 1
141 529 1
141 530 1
141 585 1
142 12 1
142 165 1
142 186 1
142 213 1
142 362 1
142 512 1
143 59 1
143 207 1
143 272 1
143 289 1
143 418 1
143 617 1
144 88 1
144 103 1
144 108 1
144 233 1
144 367 1
144 578 1
144 579 1
145 144 1
145 156 1
145 305 1
145 355 1
145 608 1
146 82 1
146 145 1
146 193 1
146 206 1
146 298 1
146 374 1
146 376 1
146 466 1
146 565 1
147 183 1
147 225 1
147 517 1
147 574 1
147 579 1
148 39 1
148 92 1
148 109 1
148 178 1
148 303 1
148 367 1
148 389 1
148 400 1
148 513 1
148 530 1
148 591 1
148 597 1
149 116 1
149 207 1
149 235 1
149 313 1
149 417 1
149 439 1
149 596 1
149 604 1
150 36 1
150 45 1
150 58 1
150 167 1
150 188 1
150 221 1
150 265 1
150 466 1
150 496 1
150 505 1
150 548 1
150 581 1
151 50 1
151 81 1
151 119 1
151 187 1
151 255 1
151 286 1
151 351 1
152 46 1
152 51 1
152 117 1
152 195 1
152 262 1
152 470 1
153 29 1
153 36 1
153 86 1
153 241 1
153 269 1
153 386 1
153 455 1
153 480 1
153 514 1
153 615 1
154 105 1
154 164 1
154 206 1
154 232 1
154 411 1
154 467 1
154 478 1
154 508 1
155 321 1
155 601 1
156 103 1
156 122 1
156 125 1
156 173 1
156 191 1
156 281 1
156 466 1
157 44 1
157 94 1
157 248 1
157 357 1
157 508 1
157 588 1
158 58 1
158 100 1
158 135 1
158 193 1
158 309 1
158 397 1
158 399 1
158 445 1
158 564 1
158 602 1
159 33 1
159 481 1
159 520 1
159 610 1
160 43 1
160 66 1
160 79 1
160 353 1
160 362 1
160 391 1
160 597 1
161 24 1
161 179 1
161 223 1
161 251 1
161 271 1
161 350 1
161 488 1
161 509 1
161 562 1
162 101 1
162 127 1
162 210 1
162 226 1
162 370 1
162 480 1
162 536 1
162 541 1
163 55 1
163 121 1
163 127 1
163 245 1
163 278 1
163 439 1
163 578 1
164 93 1
164 244 1
164 303 1
164 348 1
164 381 1
164 382 1
164 460 1
164 563 1
164 590 1
165 37 1
165 43 1
165 69 1
165 231 1
165 289 1
165 325 1
165 339 1
165 410 1
165 482 1
165 550 1
166 44 1
166 271 1
166 297 1
166 349 1
166 449 1
166 474 1
167 67 1
167 239 1
167 471 1
167 584 1
168 104 1
168 154 1
168 225 1
168 283 1
168 398 1
168 551 1
169 209 1
169 253 1
169 383 1
169 398 1
169 449 1
169 453 1
170 161 1
170 186 1
170 258 1
170 339 1
170 345 1
170 437 1
170 539 1
170 584 1
171 100 1
171 182 1
171 227 1
171 284 1
171 305 1
171 311 1
171 392 1
171 435 1
171 469 1
171 608 1
172 66 1
172 70 1
172 91 1
172 182 1
172 232 1
172 429 1
172 433 1
173 23 1
173 250 1
173 286 1
173 327 1
173 464 1
173 472 1
173 507 1
173 544 1
173 564 1
173 574 1
174 33 1
174 170 1
174 211 1
174 226 1
174 244 1
174 453 1
174 511 1
174 512 1
174 573 1
175 71 1
175 178 1
175 232 1
175 525 1
176 55 1
176 203 1
176 226 1
176 297 1
176 447 1
176 459 1
176 528 1
176 583 1
177 58 1
177 227 1
177 235 1
177 328 1
177 336 1
177 390 1
178 55 1
178 107 1
178 246 1
178 346 1
178 408 1
178 425 1
178 430 1
178 552 1
178 576 1
179 70 1
179 319 1
179 362 1
179 381 1
179 443 1
179 456 1
179 495 1
180 115 1
180 120 1
180 139 1
180 140 1
180 377 1
180 493 1
180 495 1
180 544 1
180 547 1
181 43 1
181 54 1
181 150 1
181 253 1
181 296 1
181 351 1
181 481 1
181 494 1
181 547 1
181 582 1
182 26 1
182 49 1
182 94 1
182 95 1
182 146 1
182 225 1
182 442 1
182 597 1
183 74 1
183 302 1
183 351 1
183 368 1
183 425 1
183 519 1
183 600 1
184 21 1
184 56 1
184 106 1
184 242 1
184 401 1
185 0 1
185 17 1
185 259 1
185 318 1
185 435 1
185 441 1
185 519 1
186 39 1
186 128 1
186 225 1
186 259 1
186 340 1
186 433 1
186 477 1
186 588 1
186 603 1
187 59 1
187 163 1
187 217 1
187 314 1
187 345 1
187 357 1
187 376 1
187 411 1
187 562 1
187 580 1
187 616 1
188 66 1
188 94 1
188 463 1
188 548 1
188 586 1
189 127 1
189 249 1
189 264 1
189 349 1
189 484 1
189 519 1
189 566 1
190 21 1
190 110 1
190 225 1
190 249 1
190 255 1
190 323 1
190 344 1
191 136 1
191 254 1
191 314 1
191 350 1
191 414 1
191 522 1
191 538 1
192 423 1
192 521 1
192 546 1
193 48 1
193 50 1
193 278 1
193 309 1
193 320 1
193 419 1
193 465 1
193 472 1
193 510 1
193 528 1
193 537 1
193 596 1
194 19 1
194 63 1
194 137 1
194 560 1
194 600 1
195 113 1
195 297 1
195 345 1
195 379 1
195 437 1
195 451 1
195 509 1
195 539 1
195 548 1
195 567 1
196 21 1
196 114 1
196 256 1
196 315 1
196 331 1
196 343 1
196 470 1
196 479 1
196 566 1
197 74 1
197 151 1
197 322 1
197 491 1
197 537 1
197 597 1
198 193 1
198 233 1
198 241 1
198 407 1
198 505 1
199 74 1
199 123 1
199 183 1
199 217 1
199 281 1
199 301 1
199 340 1
199 376 1
199 387 1
199 405 1
199 482 1
199 485 1
200 19 1
200 122 1
200 133 1
200 202 1
200 242 1
200 251 1
200 366 1
200 392 1
200 412 1
200 479 1
201 27 1
201 136 1
201 255 1
201 273 1
201 282 1
201 315 1
201 442 1
201 461 1
201 475 1
202 14 1
202 122 1
202 126 1
202 154 1
202 196 1
202 257 1
202 285 1
202 391 1
202 472 1
202 497 1
203 157 1
203 166 1
203 226 1
203 249 1
203 371 1
203 392 1
203 397 1
203 528 1
203 564 1
204 3 1
204 16 1
204 44 1
204 77 1
204 201 1
204 444 1
204 447 1
204 478 1
204 497 1
204 529 1
205 341 1
205 417 1
206 32 1
206 213 1
206 249 1
206 293 1
206 439 1
206 465 1
206 486 1
206 488 1
206 543 1
207 45 1
207 153 1
207 179 1
207 260 1
207 318 1
207 474 1
207 475 1
207 516 1
208 9 1
208 254 1
208 274 1
208 319 1
208 412 1
208 422 1
209 76 1
209 139 1
209 224 1
209 399 1
209 479 1
209 602 1
210 12 1
210 45 1
210 179 1
210 374 1
210 379 1
210 424 1
210 474 1
210 516 1
210 542 1
210 557 1
210 613 1
211 58 1
211 117 1
211 204 1
211 304 1
211 334 1
211 512 1
212 104 1
212 242 1
212 253 1
212 255 1
212 275 1
212 311 1
212 420 1
212 465 1
212 507 1
212 513 1
212 571 1
212 587 1
213 109 1
213 347 1
213 368 1
213 429 1
213 458 1
213 562 1
214 56 1
214 195 1
214 235 1
214 247 1
214 474 1
214 599 1
215 67 1
215 93 1
215 241 1
216 286 1
216 358 1
216 394 1
216 400 1
216 421 1
217 27 1
217 66 1
217 211 1
217 239 1
217 277 1
217 305 1
217 381 1
217 414 1
217 558 1
217 574 1
218 242 1
218 284 1
218 350 1
218 384 1
218 402 1
218 403 1
218 411 1
218 471 1
218 580 1
218 581 1
219 4 1
219 32 1
219 158 1
219 178 1
219 211 1
219 475 1
219 533 1
219 582 1
220 305 1
220 362 1
220 384 1
220 451 1
220 487 1
220 506 1
220 572 1
220 614 1
221 255 1
221 318 1
221 355 1
221 399 1
221 456 1
221 562 1
221 579 1
222 6 1
222 106 1
222 107 1
222 148 1
222 178 1
222 213 1
222 217 1
222 226 1
222 289 1
222 326 1
222 355 1
222 594 1
222 611 1
222 616 1
223 174 1
223 273 1
223 274 1
223 367 1
223 422 1
223 556 1
224 43 1
224 68 1
224 105 1
224 166 1
224 174 1
224 342 1
224 489 1
224 496 1
224 605 1
225 203 1
225 268 1
225 288 1
225 318 1
225 320 1
225 436 1
225 533 1
225 605 1
226 54 1
226 111 1
226 134 1
226 136 1
226 262 1
226 310 1
226 314 1
226 354 1
226 372 1
226 432 1
226 527 1
226 616 1
227 116 1
227 326 1
227 330 1
227 342 1
228 107 1
228 124 1
228 184 1
228 229 1
228 285 1
228 287 1
228 318 1
228 426 1
229 60 1
229 257 1
229 287 1
229 338 1
229 482 1
229 527 1
229 573 1
229 590 1
230 54 1
230 70 1
230 117 1
230 118 1
230 251 1
230 296 1
230 391 1
230 464 1
231 74 1
231 119 1
231 149 1
231 252 1
231 276 1
231 278 1
231 457 1
231 472 1
231 491 1
231 497 1
232 128 1
232 140 1
232 151 1
232 188 1
232 275 1
232 286 1
232 298 1
232 386 1
232 387 1
232 410 1
232 609 1
233 241 1
233 301 1
233 332 1
233 333 1
233 374 1
233 442 1
233 510 1
233 615 1
234 139 1
234 176 1
234 394 1
234 408 1
234 456 1
234 533 1
235 30 1
235 36 1
235 141 1
235 203 1
235 283 1
235 286 1
235 342 1
235 397 1
235 411 1
235 512 1
235 575 1
236 13 1
236 50 1
236 82 1
236 313 1
236 465 1
236 469 1
236 546 1
236 579 1
237 247 1
237 259 1
237 276 1
237 395 1
237 431 1
237 568 1
237 578 1
238 39 1
238 190 1
238 205 1
238 363 1
238 378 1
238 407 1
238 446 1
239 77 1
239 80 1
239 312 1
239 503 1
239 541 1
240 37 1
240 65 1
240 67 1
240 222 1
240 345 1
240 526 1
241 4 1
241 221 1
241 288 1
241 355 1
241 385 1
241 399 1
241 419 1
241 443 1
241 458 1
241 466 1
241 476 1
241 590 1
241 592 1
241 596 1
241 620 1
242 125 1
242 148 1
242 187 1
242 270 1
242 497 1
242 500 1
242 545 1
242 587 1
242 606 1
242 608 1
243 89 1
243 107 1
243 348 1
243 473 1
243 495 1
243 541 1
243 592 1
243 608 1
244 32 1
244 56 1
244 122 1
244 283 1
244 425 1
244 440 1
244 515 1
244 552 1
244 555 1
245 112 1
245 239 1
245 246 1
245 321 1
245 496 1
245 566 1
246 5 1
246 110 1
246 372 1
246 457 1
246 606 1
247 104 1
247 346 1
247 395 1
247 584 1
247 594 1
248 56 1
248 83 1
248 127 1
248 181 1
248 254 1
248 301 1
248 415 1
248 507 1
248 573 1
248 577 1
249 127 1
249 222 1
249 256 1
249 274 1
249 279 1
249 302 1
249 360 1
249 366 1
249 603 1
250 153 1
250 361 1
250 365 1
250 439 1
250 465 1
251 19 1
251 40 1
251 128 1
251 149 1
251 220 1
251 284 1
251 285 1
251 389 1
251 401 1
251 504 1
251 520 1
252 50 1
252 270 1
252 463 1
252 521 1
252 603 1
253 40 1
253 70 1
253 170 1
253 337 1
253 392 1
253 413 1
253 507 1
253 533 1
253 572 1
253 597 1
254 8 1
254 56 1
254 161 1
254 270 1
254 271 1
254 278 1
254 337 1
254 346 1
254 472 1
254 600 1
255 21 1
255 23 1
255 59 1
255 62 1
255 77 1
255 87 1
255 158 1
255 342 1
255 344 1
255 370 1
255 386 1
255 408 1
255 428 1
255 524 1
255 558 1
256 199 1
256 201 1
256 431 1
256 570 1
257 117 1
257 275 1
257 299 1
257 328 1
257 378 1
257 381 1
257 430 1
258 142 1
258 151 1
258 285 1
258 311 1
258 500 1
258 542 1
259 71 1
259 90 1
259 181 1
259 257 1
259 361 1
259 383 1
259 387 1
259 526 1
260 60 1
260 127 1
260 163 1
260 204 1
260 267 1
260 497 1
260 521 1
261 183 1
261 186 1
261 240 1
261 292 1
261 600 1
262 134 1
262 156 1
262 193 1
262 293 1
262 307 1
262 437 1
262 499 1
262 525 1
262 546 1
263 12 1
263 95 1
263 153 1
263 176 1
263 318 1
263 386 1
263 521 1
263 525 1
263 567 1
264 9 1
264 100 1
264 195 1
264 305 1
264 441 1
264 516 1
264 533 1
264 538 1
264 565 1
265 10 1
265 13 1
265 66 1
265 203 1
265 345 1
265 377 1
265 407 1
266 58 1
266 154 1
266 180 1
266 440 1
266 534 1
267 0 1
267 95 1
267 259 1
267 304 1
267 354 1
267 382 1
267 388 1
267 402 1
267 564 1
267 572 1
268 141 1
268 313 1
268 357 1
268 399 1
268 420 1
268 526 1
269 7 1
269 145 1
269 196 1
269 235 1
269 441 1
269 503 1
269 612 1
269 614 1
270 15 1
270 88 1
270 161 1
270 189 1
270 274 1
270 293 1
270 339 1
270 397 1
270 408 1
270 517 1
271 34 1
271 48 1
271 95 1
271 248 1
271 337 1
271 374 1
271 402 1
271 425 1
271 472 1
271 489 1
271 583 1
271 612 1
272 42 1
272 212 1
272 285 1
272 325 1
272 544 1
272 593 1
273 101 1
273 235 1
273 280 1
273 301 1
273 303 1
273 319 1
273 431 1
273 582 1
274 122 1
274 157 1
274 191 1
274 194 1
274 216 1
274 218 1
274 294 1
274 382 1
274 386 1
274 416 1
274 468 1
274 516 1
274 531 1
275 6 1
275 53 1
275 63 1
275 148 1
275 149 1
275 197 1
275 284 1
275 310 1
275 462 1
275 500 1
275 577 1
276 4 1
276 12 1
276 80 1
276 266 1
276 337 1
276 409 1
276 521 1
277 8 1
277 187 1
277 338 1
277 416 1
277 477 1
277 516 1
278 53 1
278 177 1
278 191 1
278 218 1
278 344 1
278 450 1
278 476 1
278 483 1
279 37 1
279 133 1
279 264 1
279 308 1
279 317 1
279 343 1
279 403 1
279 507 1
279 580 1
280 133 1
280 136 1
280 187 1
280 263 1
280 271 1
280 293 1
280 326 1
280 479 1
280 558 1
281 10 1
281 62 1
281 246 1
281 248 1
281 291 1
281 345 1
281 510 1
281 572 1
282 2 1
282 156 1
282 433 1
282 519 1
282 542 1
283 36 1
283 381 1
283 387 1
283 406 1
283 584 1
283 615 1
284 6 1
284 99 1
284 109 1
284 125 1
284 136 1
284 198 1
284 220 1
284 322 1
284 391 1
284 538 1
285 67 1
285 104 1
285 158 1
285 380 1
285 437 1
285 472 1
285 479 1
285 596 1
285 598 1
285 608 1
286 15 1
286 25 1
286 32 1
286 199 1
286 222 1
286 231 1
286 241 1
286 293 1
286 355 1
286 485 1
286 531 1
286 540 1
287 17 1
287 56 1
287 57 1
287 64 1
287 119 1
287 213 1
287 248 1
287 309 1
287 381 1
287 397 1
287 508 1
287 579 1
287 603 1
287 620 1
288 44 1
288 79 1
288 87 1
288 297 1
288 394 1
288 483 1
288 516 1
289 182 1
289 200 1
289 336 1
289 466 1
289 475 1
289 600 1
290 96 1
290 150 1
290 362 1
290 370 1
290 414 1
291 13 1
291 67 1
291 112 1
291 118 1
291 159 1
291 243 1
291 306 1
291 363 1
291 421 1
291 469 1
291 487 1
291 528 1
291 617 1
292 6 1
292 105 1
292 128 1
292 271 1
292 330 1
292 343 1
293 19 1
293 71 1
293 162 1
293 265 1
293 356 1
293 584 1
293 597 1
293 608 1
294 102 1
294 109 1
294 352 1
294 518 1
294 580 1
295 267 1
295 429 1
