vi vj e
205 264 1
206 146 1
206 193 1
206 199 1
206 249 1
206 250 1
206 263 1
206 267 1
207 23 1
207 30 1
207 53 1
207 160 1
207 161 1
207 173 1
207 184 1
207 191 1
207 230 1
207 289 1
207 295 1
207 331 1
207 333 1
208 0 1
208 55 1
208 79 1
208 135 1
208 204 1
208 206 1
208 274 1
208 309 1
208 318 1
209 32 1
209 181 1
209 222 1
209 282 1
209 302 1
210 86 1
210 106 1
210 132 1
210 165 1
210 184 1
210 221 1
211 198 1
211 223 1
211 250 1
211 258 1
211 311 1
212 46 1
212 112 1
212 159 1
212 207 1
212 234 1
212 329 1
212 332 1
212 338 1
213 99 1
213 102 1
213 114 1
213 126 1
213 181 1
213 196 1
213 252 1
213 257 1
213 272 1
213 333 1
213 335 1
214 151 1
214 157 1
214 166 1
214 238 1
214 253 1
214 257 1
214 331 1
215 43 1
215 170 1
215 247 1
215 331 1
216 4 1
216 126 1
216 137 1
216 153 1
216 185 1
216 238 1
217 10 1
217 53 1
217 66 1
217 119 1
217 165 1
217 235 1
217 275 1
218 61 1
218 158 1
218 179 1
218 206 1
218 279 1
218 316 1
218 326 1
218 336 1
219 12 1
219 19 1
219 119 1
219 136 1
219 146 1
219 213 1
219 226 1
219 262 1
220 73 1
220 88 1
220 196 1
220 203 1
220 232 1
220 240 1
220 273 1
220 309 1
221 27 1
221 41 1
221 52 1
221 197 1
221 198 1
221 282 1
222 101 1
222 118 1
222 221 1
222 231 1
222 285 1
223 75 1
223 76 1
223 117 1
223 176 1
223 188 1
223 205 1
223 245 1
223 272 1
223 305 1
223 333 1
224 62 1
224 67 1
224 122 1
224 236 1
224 263 1
224 271 1
225 0 1
225 35 1
225 87 1
225 212 1
225 274 1
225 332 1
226 0 1
226 71 1
226 77 1
226 88 1
226 92 1
226 141 1
226 236 1
226 282 1
226 313 1
227 44 1
227 53 1
227 76 1
227 99 1
227 189 1
227 205 1
227 271 1
227 272 1
228 17 1
228 27 1
228 169 1
228 176 1
228 223 1
228 269 1
228 298 1
228 330 1
229 25 1
229 63 1
229 99 1
229 101 1
229 142 1
229 147 1
229 163 1
229 227 1
230 72 1
230 83 1
230 170 1
230 175 1
230 189 1
230 301 1
230 319 1
230 338 1
231 67 1
231 70 1
231 102 1
231 291 1
231 311 1
232 58 1
232 129 1
232 157 1
232 265 1
232 294 1
232 331 1
233 4 1
233 105 1
233 201 1
233 313 1
234 44 1
234 164 1
234 171 1
234 209 1
234 238 1
234 260 1
234 274 1
235 5 1
235 34 1
235 141 1
235 230 1
235 258 1
235 276 1
235 331 1
236 109 1
236 144 1
236 145 1
236 180 1
236 242 1
236 259 1
236 282 1
236 296 1
237 32 1
237 45 1
237 46 1
237 78 1
237 101 1
237 141 1
237 152 1
237 182 1
237 234 1
238 32 1
238 106 1
238 146 1
238 164 1
238 167 1
238 229 1
238 242 1
238 265 1
238 319 1
238 322 1
239 28 1
239 252 1
239 256 1
239 269 1
239 294 1
239 312 1
239 316 1
240 2 1
240 39 1
240 101 1
240 207 1
240 250 1
240 252 1
240 293 1
240 316 1
240 323 1
241 20 1
241 36 1
241 148 1
241 220 1
241 248 1
241 293 1
241 333 1
242 14 1
242 33 1
242 118 1
242 201 1
242 279 1
242 309 1
243 15 1
243 43 1
243 52 1
243 281 1
243 292 1
243 308 1
244 15 1
244 38 1
244 153 1
244 254 1
244 256 1
244 305 1
245 12 1
245 21 1
245 52 1
245 78 1
245 259 1
245 309 1
246 23 1
246 73 1
246 86 1
246 272 1
246 327 1
247 134 1
247 172 1
247 188 1
247 190 1
247 307 1
247 337 1
248 0 1
248 13 1
248 18 1
248 151 1
248 169 1
248 265 1
248 268 1
248 284 1
248 289 1
249 19 1
249 73 1
249 80 1
249 85 1
249 171 1
249 174 1
249 214 1
249 223 1
249 294 1
250 31 1
250 39 1
250 44 1
250 169 1
250 239 1
250 251 1
250 254 1
250 322 1
251 23 1
251 127 1
251 206 1
251 209 1
251 302 1
251 313 1
251 314 1
252 180 1
252 214 1
252 235 1
252 243 1
253 8 1
253 16 1
253 22 1
253 70 1
253 141 1
253 167 1
253 190 1
253 191 1
253 314 1
254 5 1
254 6 1
254 15 1
254 107 1
254 179 1
254 184 1
254 200 1
254 208 1
254 273 1
255 10 1
255 60 1
255 84 1
255 92 1
255 149 1
255 203 1
255 213 1
255 273 1
255 275 1
256 5 1
256 15 1
256 21 1
256 83 1
256 124 1
256 137 1
256 141 1
257 98 1
257 133 1
257 139 1
257 243 1
257 253 1
257 274 1
258 63 1
258 125 1
258 139 1
258 160 1
258 175 1
258 188 1
258 217 1
258 262 1
258 294 1
258 300 1
258 318 1
258 329 1
259 55 1
259 80 1
259 82 1
259 132 1
259 194 1
259 197 1
259 297 1
260 20 1
260 24 1
260 42 1
260 192 1
260 275 1
260 324 1
261 182 1
261 217 1
261 219 1
262 30 1
262 41 1
262 75 1
262 173 1
262 223 1
262 259 1
262 287 1
263 26 1
263 104 1
263 161 1
263 162 1
263 164 1
263 166 1
263 215 1
263 250 1
263 306 1
263 310 1
264 1 1
264 36 1
264 98 1
264 142 1
264 181 1
264 214 1
264 228 1
265 0 1
265 19 1
265 56 1
265 91 1
265 148 1
265 150 1
265 257 1
265 306 1
265 309 1
265 333 1
266 79 1
266 83 1
266 138 1
266 184 1
266 239 1
266 255 1
266 293 1
267 15 1
267 46 1
267 137 1
267 186 1
267 207 1
267 309 1
268 8 1
268 135 1
268 175 1
268 193 1
268 221 1
268 233 1
269 5 1
269 15 1
269 39 1
269 63 1
269 68 1
269 92 1
269 97 1
269 108 1
269 212 1
269 259 1
270 51 1
270 65 1
270 287 1
271 83 1
271 96 1
271 207 1
271 226 1
271 235 1
271 245 1
271 281 1
271 308 1
271 310 1
271 317 1
271 337 1
272 21 1
272 24 1
272 27 1
272 58 1
272 63 1
272 83 1
272 122 1
272 257 1
272 269 1
272 308 1
272 319 1
273 34 1
273 36 1
273 62 1
273 69 1
273 84 1
273 93 1
273 135 1
273 204 1
273 262 1
273 264 1
274 25 1
274 68 1
274 72 1
274 81 1
274 136 1
274 157 1
274 159 1
274 263 1
274 286 1
275 2 1
275 13 1
275 26 1
275 46 1
275 81 1
275 186 1
275 190 1
275 194 1
275 204 1
275 229 1
275 277 1
275 288 1
275 295 1
276 42 1
276 68 1
276 101 1
276 135 1
276 147 1
276 173 1
276 195 1
276 322 1
277 1 1
277 36 1
277 96 1
277 134 1
277 155 1
277 159 1
277 162 1
277 171 1
277 183 1
277 227 1
277 238 1
277 249 1
277 271 1
277 323 1
278 54 1
278 102 1
278 110 1
278 131 1
278 134 1
278 206 1
278 291 1
279 13 1
279 16 1
279 37 1
279 51 1
279 72 1
279 115 1
279 171 1
279 180 1
279 332 1
280 5 1
280 58 1
280 78 1
280 88 1
280 121 1
280 124 1
280 308 1
281 6 1
281 31 1
281 64 1
281 193 1
281 198 1
281 208 1
281 269 1
282 13 1
282 30 1
282 87 1
282 157 1
282 167 1
282 223 1
282 262 1
282 271 1
282 283 1
282 314 1
283 43 1
283 116 1
283 118 1
283 146 1
283 152 1
283 181 1
283 219 1
283 274 1
283 279 1
284 175 1
284 184 1
284 193 1
284 210 1
284 244 1
284 330 1
285 49 1
285 80 1
285 194 1
285 213 1
285 293 1
285 305 1
285 335 1
286 29 1
286 174 1
286 241 1
286 296 1
287 83 1
287 102 1
287 299 1
287 304 1
288 63 1
288 86 1
288 156 1
288 167 1
288 235 1
288 278 1
289 6 1
289 79 1
289 106 1
289 111 1
289 200 1
289 237 1
289 304 1
289 312 1
290 53 1
290 148 1
290 213 1
291 43 1
291 55 1
291 57 1
291 148 1
291 173 1
291 207 1
291 217 1
292 169 1
292 210 1
292 300 1
293 28 1
293 64 1
293 82 1
293 92 1
293 108 1
293 136 1
293 167 1
293 234 1
293 239 1
293 263 1
294 21 1
294 124 1
294 150 1
294 198 1
294 223 1
294 253 1
294 268 1
294 272 1
294 282 1
295 17 1
295 56 1
295 99 1
295 148 1
295 204 1
296 22 1
296 31 1
296 54 1
296 112 1
296 128 1
296 154 1
296 235 1
296 245 1
296 295 1
296 309 1
297 14 1
297 63 1
297 110 1
297 147 1
297 174 1
297 225 1
297 283 1
297 306 1
298 4 1
298 5 1
298 88 1
298 93 1
298 156 1
298 182 1
298 188 1
298 289 1
298 290 1
298 335 1
299 34 1
299 138 1
299 144 1
299 197 1
299 241 1
299 260 1
299 302 1
300 64 1
300 73 1
300 86 1
300 285 1
301 19 1
301 123 1
301 159 1
301 174 1
301 297 1
302 12 1
302 28 1
302 84 1
302 120 1
302 145 1
302 194 1
302 262 1
302 269 1
302 283 1
302 311 1
302 316 1
303 46 1
303 71 1
303 76 1
303 91 1
303 106 1
303 220 1
303 245 1
303 299 1
303 333 1
303 337 1
304 49 1
304 91 1
304 113 1
304 123 1
304 175 1
304 204 1
304 319 1
305 56 1
305 60 1
305 108 1
305 109 1
305 224 1
305 228 1
305 272 1
305 300 1
305 314 1
305 328 1
305 331 1
306 32 1
306 37 1
306 103 1
306 104 1
306 141 1
306 215 1
306 266 1
306 321 1
307 75 1
307 110 1
307 213 1
307 223 1
307 265 1
307 309 1
308 122 1
308 126 1
308 135 1
308 318 1
308 331 1
309 41 1
309 62 1
