vi vj e
39 67 1
39 71 1
39 80 1
39 218 1
39 248 1
39 357 1
40 59 1
40 156 1
40 277 1
40 416 1
41 232 1
41 242 1
41 275 1
41 285 1
41 307 1
41 323 1
41 341 1
41 352 1
42 63 1
42 85 1
42 106 1
42 171 1
42 241 1
42 423 1
42 444 1
43 173 1
43 261 1
43 377 1
43 389 1
44 107 1
44 146 1
44 188 1
44 209 1
45 176 1
45 299 1
45 342 1
45 343 1
45 383 1
46 7 1
46 43 1
46 62 1
46 140 1
46 284 1
46 403 1
46 407 1
47 19 1
47 59 1
47 104 1
47 225 1
47 341 1
47 406 1
48 24 1
48 38 1
48 49 1
48 80 1
48 286 1
48 320 1
48 442 1
49 341 1
49 403 1
49 408 1
49 462 1
50 15 1
50 125 1
51 72 1
51 155 1
51 222 1
51 245 1
52 17 1
52 215 1
52 265 1
52 280 1
52 287 1
52 459 1
53 21 1
53 28 1
53 42 1
53 170 1
53 423 1
54 22 1
54 58 1
54 136 1
54 158 1
54 163 1
54 224 1
54 251 1
54 283 1
54 347 1
55 128 1
55 148 1
55 203 1
55 302 1
56 258 1
56 305 1
56 452 1
56 470 1
57 112 1
57 128 1
57 185 1
57 213 1
57 296 1
58 8 1
58 79 1
58 151 1
58 282 1
58 287 1
58 315 1
58 431 1
59 82 1
59 121 1
59 288 1
59 310 1
59 460 1
60 368 1
60 372 1
61 109 1
61 128 1
61 430 1
61 438 1
62 181 1
62 316 1
63 103 1
63 420 1
64 51 1
64 54 1
64 139 1
64 407 1
64 433 1
64 456 1
65 191 1
65 193 1
65 385 1
65 413 1
66 42 1
66 87 1
66 166 1
66 428 1
66 446 1
67 23 1
67 104 1
67 145 1
67 267 1
67 395 1
67 420 1
68 30 1
68 82 1
68 218 1
68 434 1
69 156 1
69 171 1
69 210 1
69 306 1
69 309 1
69 341 1
69 354 1
70 76 1
70 81 1
70 264 1
70 445 1
71 4 1
71 33 1
71 124 1
71 128 1
71 159 1
71 170 1
72 105 1
72 110 1
72 114 1
72 160 1
72 167 1
72 250 1
72 274 1
72 434 1
72 449 1
73 60 1
73 62 1
73 166 1
73 191 1
73 324 1
73 352 1
73 355 1
74 125 1
74 137 1
74 174 1
74 180 1
74 268 1
74 383 1
75 85 1
75 108 1
75 130 1
75 271 1
75 303 1
75 330 1
75 411 1
76 64 1
76 181 1
76 196 1
76 276 1
76 284 1
76 354 1
76 374 1
76 384 1
77 39 1
77 140 1
77 164 1
77 210 1
77 252 1
77 285 1
77 359 1
77 388 1
77 400 1
77 426 1
77 430 1
78 0 1
78 177 1
78 205 1
78 281 1
79 54 1
79 223 1
79 268 1
79 385 1
79 393 1
80 66 1
80 216 1
80 254 1
80 284 1
80 321 1
80 323 1
80 347 1
80 362 1
81 102 1
81 137 1
81 413 1
82 28 1
82 124 1
82 141 1
82 164 1
82 181 1
82 190 1
82 340 1
82 447 1
83 84 1
83 129 1
83 176 1
83 199 1
83 229 1
83 254 1
83 374 1
84 17 1
84 69 1
84 176 1
84 311 1
84 356 1
84 388 1
84 395 1
85 48 1
85 138 1
85 168 1
85 184 1
85 323 1
85 366 1
86 18 1
86 91 1
86 150 1
86 258 1
86 300 1
86 334 1
86 346 1
87 3 1
87 100 1
87 136 1
87 181 1
87 258 1
87 353 1
87 440 1
88 80 1
88 140 1
88 230 1
88 382 1
88 385 1
89 65 1
89 385 1
90 363 1
90 383 1
91 3 1
91 54 1
91 69 1
91 248 1
91 262 1
91 296 1
91 329 1
91 364 1
91 411 1
92 76 1
92 137 1
92 313 1
92 466 1
93 52 1
93 139 1
93 151 1
93 373 1
93 431 1
93 472 1
94 159 1
94 253 1
94 322 1
94 399 1
94 436 1
95 55 1
95 84 1
95 131 1
95 214 1
95 327 1
95 432 1
95 452 1
96 83 1
96 259 1
96 339 1
97 17 1
97 252 1
97 269 1
97 303 1
97 307 1
97 369 1
97 371 1
97 422 1
98 8 1
98 231 1
98 265 1
98 381 1
98 384 1
98 437 1
99 152 1
99 183 1
99 264 1
99 435 1
100 77 1
100 83 1
100 111 1
100 224 1
100 323 1
100 325 1
100 466 1
101 253 1
101 359 1
101 426 1
102 76 1
102 137 1
102 182 1
102 215 1
102 439 1
103 29 1
103 40 1
103 108 1
103 390 1
104 128 1
104 147 1
104 217 1
104 219 1
104 245 1
104 365 1
104 379 1
104 410 1
104 462 1
104 471 1
105 234 1
105 277 1
105 284 1
105 307 1
105 451 1
106 17 1
106 19 1
106 39 1
106 100 1
106 172 1
106 272 1
106 281 1
106 360 1
107 67 1
107 116 1
107 215 1
107 271 1
107 289 1
107 316 1
108 10 1
108 14 1
108 205 1
108 318 1
109 138 1
109 245 1
109 264 1
109 272 1
109 351 1
109 418 1
109 448 1
110 7 1
110 28 1
110 74 1
110 141 1
110 216 1
110 244 1
110 245 1
110 250 1
110 259 1
110 395 1
111 20 1
111 208 1
111 264 1
111 393 1
112 105 1
112 254 1
112 335 1
112 345 1
112 389 1
112 401 1
113 237 1
113 254 1
113 258 1
113 305 1
113 350 1
113 410 1
114 57 1
114 128 1
115 28 1
115 121 1
115 141 1
115 146 1
115 157 1
115 233 1
115 433 1
116 52 1
116 164 1
116 227 1
116 233 1
116 283 1
117 19 1
117 126 1
117 238 1
117 294 1
118 9 1
118 20 1
118 86 1
118 92 1
118 99 1
118 315 1
118 327 1
118 365 1
118 390 1
119 100 1
119 144 1
119 219 1
120 57 1
120 119 1
120 199 1
120 215 1
121 6 1
121 13 1
121 51 1
121 104 1
121 113 1
121 199 1
121 235 1
121 278 1
121 324 1
121 394 1
121 447 1
122 99 1
122 199 1
122 301 1
123 37 1
123 88 1
123 313 1
124 15 1
124 19 1
124 78 1
124 167 1
124 323 1
124 400 1
124 420 1
125 97 1
125 203 1
125 312 1
125 334 1
125 414 1
125 463 1
125 464 1
126 66 1
126 244 1
126 253 1
126 445 1
126 446 1
127 8 1
127 95 1
127 238 1
127 244 1
127 250 1
127 427 1
128 48 1
128 67 1
128 239 1
128 293 1
128 305 1
128 311 1
128 375 1
128 461 1
129 34 1
129 71 1
129 111 1
129 173 1
129 270 1
129 363 1
130 13 1
130 167 1
130 306 1
131 28 1
131 140 1
131 212 1
131 281 1
131 346 1
131 369 1
131 466 1
131 469 1
132 70 1
132 104 1
132 127 1
132 269 1
132 294 1
132 359 1
132 430 1
133 18 1
133 23 1
133 82 1
133 122 1
133 239 1
133 462 1
134 223 1
134 306 1
134 410 1
135 16 1
135 100 1
135 216 1
135 261 1
135 313 1
135 375 1
135 403 1
136 233 1
136 240 1
136 303 1
136 327 1
136 355 1
136 393 1
137 85 1
137 93 1
137 192 1
137 213 1
137 251 1
137 278 1
137 305 1
137 346 1
137 383 1
137 462 1
137 466 1
138 48 1
138 137 1
138 183 1
138 234 1
138 271 1
138 337 1
138 355 1
138 401 1
138 466 1
139 39 1
139 97 1
139 228 1
139 232 1
139 356 1
139 389 1
140 198 1
140 201 1
140 219 1
140 223 1
140 238 1
140 264 1
140 277 1
140 396 1
141 148 1
141 182 1
141 190 1
141 260 1
141 355 1
141 367 1
141 449 1
142 5 1
142 44 1
142 75 1
142 469 1
143 184 1
143 344 1
143 348 1
143 378 1
144 82 1
144 149 1
144 188 1
144 312 1
144 332 1
144 335 1
144 423 1
145 77 1
145 95 1
145 118 1
145 272 1
145 275 1
145 279 1
145 320 1
146 46 1
146 178 1
146 197 1
146 247 1
147 72 1
147 241 1
147 252 1
147 256 1
147 332 1
148 20 1
148 78 1
148 133 1
148 144 1
148 153 1
148 177 1
148 209 1
148 215 1
148 353 1
148 381 1
149 53 1
149 166 1
149 193 1
149 326 1
150 314 1
150 352 1
151 32 1
151 56 1
151 262 1
151 265 1
151 316 1
151 381 1
151 472 1
152 98 1
152 106 1
152 121 1
152 148 1
152 172 1
152 185 1
152 228 1
152 383 1
152 402 1
153 113 1
153 177 1
153 379 1
153 409 1
153 415 1
154 339 1
155 16 1
155 213 1
155 326 1
155 440 1
156 39 1
156 44 1
156 173 1
156 197 1
156 215 1
156 329 1
156 341 1
156 354 1
156 435 1
157 105 1
157 205 1
157 239 1
157 336 1
157 395 1
157 471 1
158 35 1
158 56 1
158 119 1
158 302 1
159 175 1
159 203 1
159 229 1
159 256 1
159 311 1
159 382 1
159 411 1
159 459 1
160 132 1
160 196 1
160 264 1
160 285 1
160 337 1
160 412 1
161 41 1
161 66 1
161 145 1
161 151 1
161 177 1
161 329 1
161 359 1
161 411 1
161 446 1
162 252 1
163 129 1
163 168 1
163 367 1
164 7 1
164 21 1
164 47 1
164 67 1
164 168 1
164 314 1
164 339 1
164 345 1
164 412 1
164 414 1
165 65 1
165 136 1
165 343 1
166 4 1
166 44 1
166 246 1
166 424 1
166 465 1
167 11 1
167 42 1
167 68 1
167 133 1
167 203 1
167 331 1
167 351 1
167 393 1
168 185 1
168 224 1
168 270 1
168 331 1
168 405 1
168 461 1
169 134 1
169 135 1
169 276 1
169 339 1
170 55 1
170 315 1
170 337 1
170 447 1
171 17 1
171 43 1
171 164 1
171 181 1
171 278 1
171 282 1
171 296 1
171 343 1
171 461 1
172 90 1
172 244 1
172 339 1
172 428 1
172 466 1
173 107 1
173 116 1
173 123 1
173 143 1
173 304 1
173 366 1
174 4 1
174 37 1
174 55 1
174 93 1
174 400 1
175 139 1
175 216 1
175 400 1
175 443 1
176 38 1
176 206 1
176 333 1
176 377 1
176 400 1
177 129 1
177 201 1
177 229 1
177 283 1
177 350 1
177 352 1
177 370 1
177 452 1
177 457 1
178 37 1
178 139 1
178 230 1
178 331 1
178 413 1
178 414 1
178 465 1
179 132 1
179 252 1
179 327 1
180 23 1
180 77 1
180 135 1
180 261 1
180 339 1
181 21 1
181 31 1
181 118 1
181 132 1
181 164 1
181 285 1
181 333 1
181 363 1
181 465 1
182 32 1
182 218 1
182 428 1
183 23 1
183 69 1
183 110 1
183 318 1
183 328 1
183 402 1
183 434 1
184 82 1
184 185 1
184 190 1
184 222 1
184 251 1
184 289 1
184 438 1
184 459 1
185 15 1
185 41 1
185 48 1
185 110 1
185 208 1
185 216 1
185 301 1
185 308 1
185 402 1
185 421 1
185 430 1
185 462 1
186 66 1
186 133 1
186 153 1
186 347 1
187 22 1
187 228 1
187 436 1
187 461 1
188 204 1
188 243 1
188 399 1
189 47 1
189 87 1
189 347 1
189 387 1
190 75 1
190 110 1
190 185 1
190 210 1
190 421 1
190 464 1
191 84 1
191 118 1
191 190 1
191 268 1
191 275 1
191 330 1
191 332 1
192 71 1
192 77 1
192 134 1
192 239 1
192 277 1
192 322 1
192 358 1
193 3 1
193 10 1
193 121 1
193 169 1
193 170 1
193 298 1
193 304 1
193 392 1
193 464 1
194 18 1
194 80 1
194 143 1
194 337 1
194 377 1
195 6 1
195 32 1
195 156 1
195 248 1
195 328 1
195 409 1
195 413 1
195 451 1
196 198 1
196 219 1
196 296 1
196 401 1
196 446 1
197 61 1
197 99 1
197 262 1
197 305 1
197 393 1
198 4 1
198 61 1
198 264 1
198 289 1
199 30 1
199 41 1
199 51 1
199 151 1
199 300 1
199 302 1
199 409 1
199 411 1
200 138 1
200 155 1
200 225 1
200 238 1
200 246 1
200 309 1
200 327 1
200 333 1
201 127 1
201 133 1
201 219 1
201 235 1
202 138 1
202 164 1
203 47 1
203 244 1
203 293 1
203 307 1
203 393 1
203 449 1
204 36 1
204 115 1
204 118 1
204 219 1
204 391 1
205 49 1
205 97 1
205 115 1
205 148 1
205 336 1
205 356 1
205 411 1
205 443 1
206 141 1
206 258 1
206 327 1
206 451 1
207 80 1
207 116 1
207 337 1
207 414 1
207 426 1
208 58 1
208 148 1
208 303 1
208 325 1
209 80 1
209 304 1
209 310 1
209 373 1
209 440 1
210 24 1
210 30 1
210 53 1
210 200 1
210 322 1
210 326 1
210 380 1
210 417 1
210 437 1
211 48 1
211 338 1
211 348 1
212 13 1
212 150 1
212 250 1
212 330 1
212 384 1
212 424 1
212 439 1
213 161 1
213 194 1
213 249 1
213 312 1
213 376 1
213 390 1
213 402 1
213 403 1
213 467 1
214 65 1
214 74 1
214 135 1
214 138 1
214 148 1
214 149 1
214 376 1
214 382 1
215 58 1
215 142 1
215 299 1
215 307 1
215 388 1
215 409 1
215 425 1
215 438 1
215 461 1
216 26 1
216 67 1
216 153 1
216 221 1
216 276 1
216 362 1
216 416 1
216 436 1
216 458 1
217 12 1
217 167 1
217 171 1
217 317 1
218 7 1
218 42 1
218 107 1
218 156 1
218 228 1
218 272 1
218 277 1
218 412 1
218 419 1
218 435 1
219 0 1
219 76 1
219 86 1
219 103 1
219 305 1
219 352 1
219 407 1
219 414 1
220 15 1
220 79 1
220 103 1
220 112 1
220 186 1
220 218 1
220 364 1
220 463 1
221 97 1
221 210 1
221 214 1
221 272 1
221 301 1
221 308 1
221 330 1
222 238 1
222 241 1
222 327 1
223 57 1
223 70 1
223 113 1
223 127 1
223 219 1
223 226 1
223 287 1
224 52 1
224 222 1
224 306 1
224 324 1
225 113 1
225 117 1
225 234 1
225 274 1
225 469 1
226 11 1
226 23 1
226 159 1
227 53 1
227 74 1
227 171 1
227 260 1
227 335 1
228 2 1
228 34 1
228 185 1
228 276 1
228 335 1
228 343 1
229 27 1
229 145 1
229 212 1
229 325 1
229 415 1
230 10 1
230 25 1
230 70 1
230 87 1
230 139 1
230 220 1
230 224 1
231 33 1
231 38 1
231 39 1
231 94 1
231 191 1
231 310 1
231 356 1
231 451 1
232 152 1
232 189 1
232 231 1
232 348 1
232 362 1
233 120 1
233 126 1
233 129 1
233 308 1
233 365 1
234 3 1
234 92 1
234 131 1
234 152 1
234 275 1
234 287 1
234 345 1
235 161 1
235 242 1
235 406 1
236 142 1
236 359 1
237 40 1
237 178 1
237 239 1
237 277 1
237 402 1
238 156 1
238 157 1
238 196 1
238 317 1
238 425 1
238 450 1
239 56 1
239 104 1
239 126 1
239 171 1
239 272 1
239 302 1
239 356 1
240 6 1
240 21 1
240 104 1
240 258 1
240 332 1
241 4 1
241 53 1
241 93 1
241 173 1
241 193 1
241 263 1
241 322 1
241 357 1
241 425 1
241 462 1
242 3 1
242 214 1
242 216 1
242 255 1
242 468 1
243 129 1
243 184 1
244 7 1
244 239 1
244 251 1
244 284 1
244 303 1
244 354 1
244 375 1
245 14 1
245 39 1
245 128 1
245 340 1
245 357 1
245 378 1
245 384 1
246 17 1
246 462 1
247 260 1
247 354 1
247 434 1
247 451 1
247 465 1
248 45 1
248 69 1
248 121 1
248 357 1
248 470 1
249 10 1
249 73 1
249 85 1
249 225 1
249 416 1
250 105 1
250 282 1
250 288 1
250 397 1
251 46 1
251 110 1
251 115 1
251 129 1
251 138 1
251 271 1
251 385 1
251 442 1
252 7 1
252 22 1
252 164 1
252 171 1
252 340 1
252 342 1
252 358 1
252 395 1
252 409 1
252 441 1
252 444 1
252 455 1
253 10 1
253 18 1
253 66 1
253 77 1
253 149 1
253 313 1
253 329 1
253 458 1
254 9 1
254 16 1
254 28 1
254 76 1
254 81 1
254 181 1
254 195 1
254 213 1
254 215 1
254 276 1
254 283 1
254 384 1
254 394 1
254 396 1
254 399 1
254 455 1
255 117 1
255 297 1
255 309 1
256 25 1
256 41 1
256 168 1
256 206 1
256 282 1
256 284 1
256 470 1
257 97 1
257 254 1
257 331 1
257 333 1
258 41 1
258 124 1
258 177 1
258 179 1
258 184 1
258 252 1
258 331 1
258 400 1
258 419 1
259 52 1
259 91 1
259 165 1
259 178 1
259 277 1
260 37 1
260 203 1
260 212 1
260 254 1
260 306 1
260 308 1
260 322 1
260 324 1
260 447 1
261 234 1
261 282 1
261 360 1
261 373 1
261 425 1
261 465 1
262 41 1
262 153 1
262 365 1
262 394 1
262 412 1
263 182 1
263 341 1
263 402 1
264 127 1
264 152 1
264 178 1
264 212 1
264 318 1
264 322 1
264 384 1
264 386 1
264 468 1
265 37 1
265 106 1
265 167 1
265 192 1
265 220 1
265 270 1
265 338 1
265 369 1
265 378 1
265 444 1
266 1 1
266 104 1
266 230 1
267 106 1
267 290 1
267 397 1
268 75 1
268 84 1
268 87 1
268 413 1
268 419 1
269 241 1
269 295 1
269 301 1
269 313 1
269 382 1
269 430 1
269 452 1
270 8 1
270 45 1
270 54 1
270 65 1
270 144 1
270 326 1
270 327 1
270 429 1
270 463 1
271 14 1
271 73 1
271 287 1
271 305 1
271 353 1
271 430 1
272 117 1
272 121 1
272 192 1
272 220 1
272 295 1
272 296 1
272 304 1
272 462 1
273 100 1
273 151 1
273 203 1
273 261 1
273 355 1
273 403 1
274 263 1
274 357 1
274 410 1
274 448 1
275 71 1
275 86 1
275 110 1
275 220 1
275 363 1
276 95 1
276 135 1
276 158 1
276 195 1
276 265 1
276 270 1
276 390 1
276 442 1
277 8 1
277 83 1
277 102 1
277 228 1
277 252 1
277 302 1
277 338 1
277 362 1
277 372 1
277 469 1
278 2 1
278 6 1
278 16 1
278 86 1
278 373 1
278 429 1
279 214 1
279 240 1
280 120 1
280 210 1
280 351 1
281 3 1
281 145 1
281 198 1
281 433 1
282 32 1
282 77 1
282 94 1
282 140 1
282 159 1
282 221 1
282 232 1
282 313 1
283 53 1
283 92 1
283 95 1
283 172 1
283 340 1
283 352 1
283 435 1
284 18 1
284 24 1
284 57 1
284 121 1
284 125 1
284 138 1
284 217 1
284 220 1
284 225 1
284 296 1
284 367 1
284 471 1
285 79 1
285 116 1
285 118 1
285 193 1
285 252 1
285 333 1
285 432 1
286 57 1
286 187 1
286 269 1
287 5 1
287 163 1
287 294 1
287 313 1
287 421 1
288 184 1
288 230 1
288 254 1
288 338 1
289 27 1
289 181 1
289 308 1
289 414 1
289 440 1
289 469 1
290 73 1
290 209 1
290 254 1
290 322 1
290 377 1
290 409 1
290 471 1
291 112 1
292 32 1
293 34 1
293 223 1
293 228 1
293 371 1
293 424 1
294 37 1
294 49 1
294 162 1
294 202 1
294 448 1
295 20 1
295 70 1
295 141 1
295 195 1
295 247 1
295 260 1
295 286 1
295 346 1
296 54 1
296 59 1
296 221 1
296 308 1
296 373 1
296 452 1
297 35 1
297 74 1
297 249 1
297 412 1
297 465 1
298 89 1
298 160 1
298 469 1
299 137 1
299 159 1
299 178 1
299 190 1
299 272 1
299 418 1
299 464 1
300 0 1
300 73 1
300 434 1
301 43 1
301 230 1
301 281 1
301 309 1
301 332 1
301 417 1
301 437 1
301 448 1
302 46 1
302 102 1
302 142 1
302 189 1
302 200 1
302 425 1
303 14 1
303 109 1
303 214 1
303 254 1
303 295 1
303 327 1
303 409 1
303 414 1
303 455 1
304 31 1
304 81 1
304 107 1
304 152 1
304 232 1
304 274 1
304 432 1
305 64 1
305 74 1
305 194 1
305 198 1
305 205 1
305 225 1
305 318 1
305 351 1
305 453 1
306 36 1
306 59 1
306 195 1
306 440 1
306 456 1
307 40 1
307 68 1
307 159 1
307 217 1
307 218 1
307 256 1
307 270 1
307 273 1
307 284 1
307 405 1
307 407 1
307 445 1
308 58 1
308 307 1
308 309 1
308 348 1
308 373 1
308 396 1
309 31 1
309 121 1
309 210 1
309 219 1
309 234 1
309 290 1
309 391 1
310 77 1
310 95 1
310 143 1
310 152 1
310 175 1
310 200 1
310 458 1
311 72 1
311 96 1
311 202 1
311 303 1
311 328 1
311 386 1
312 24 1
312 28 1
312 247 1
312 266 1
313 15 1
313 73 1
313 152 1
313 307 1
313 374 1
313 414 1
313 423 1
314 61 1
314 363 1
314 392 1
314 450 1
315 64 1
315 148 1
315 355 1
315 396 1
315 468 1
316 123 1
316 125 1
316 234 1
316 305 1
316 331 1
316 468 1
317 30 1
317 46 1
317 71 1
317 77 1
317 243 1
318 14 1
318 64 1
318 98 1
318 177 1
318 270 1
318 350 1
318 392 1
318 461 1
319 72 1
319 447 1
320 41 1
320 242 1
320 255 1
321 23 1
321 127 1
321 221 1
321 430 1
322 13 1
322 22 1
322 265 1
322 270 1
322 304 1
322 354 1
322 443 1
323 210 1
323 241 1
323 268 1
323 423 1
323 466 1
324 14 1
324 349 1
324 368 1
324 390 1
324 410 1
324 463 1
325 64 1
325 140 1
325 218 1
325 249 1
325 327 1
325 408 1
326 122 1
326 300 1
326 328 1
326 412 1
326 419 1
326 472 1
327 98 1
327 148 1
327 161 1
327 184 1
327 191 1
327 197 1
327 205 1
327 220 1
327 221 1
327 256 1
327 288 1
327 301 1
327 352 1
327 354 1
327 392 1
328 187 1
328 221 1
328 241 1
328 276 1
328 382 1
328 432 1
329 109 1
329 157 1
329 184 1
329 256 1
329 260 1
329 307 1
329 380 1
330 9 1
330 43 1
330 47 1
330 86 1
330 207 1
330 265 1
330 454 1
331 111 1
331 119 1
331 156 1
331 210 1
331 247 1
331 293 1
331 309 1
331 329 1
331 380 1
331 394 1
332 125 1
332 185 1
332 237 1
332 269 1
332 283 1
332 371 1
332 392 1
333 103 1
333 112 1
333 115 1
333 130 1
333 220 1
333 256 1
333 359 1
333 436 1
334 179 1
334 292 1
334 337 1
334 385 1
334 425 1
335 131 1
335 204 1
335 254 1
335 275 1
335 325 1
335 357 1
335 404 1
335 455 1
336 50 1
336 169 1
336 317 1
336 338 1
336 353 1
337 121 1
337 133 1
337 148 1
337 254 1
337 299 1
337 348 1
337 353 1
338 4 1
338 88 1
338 185 1
338 188 1
338 428 1
339 41 1
339 99 1
339 157 1
339 208 1
339 405 1
339 450 1
340 46 1
340 106 1
340 137 1
340 166 1
340 196 1
340 200 1
340 251 1
340 307 1
340 409 1
341 52 1
341 60 1
341 71 1
341 147 1
341 189 1
341 193 1
341 194 1
341 370 1
342 46 1
342 192 1
342 321 1
342 377 1
342 459 1
343 25 1
343 29 1
343 109 1
343 110 1
343 207 1
343 357 1
343 392 1
344 327 1
344 443 1
345 4 1
345 52 1
345 330 1
345 390 1
345 450 1
346 58 1
346 109 1
346 335 1
346 364 1
346 446 1
347 31 1
347 227 1
347 277 1
347 353 1
348 21 1
348 24 1
348 121 1
348 161 1
348 167 1
348 231 1
348 269 1
348 385 1
348 449 1
349 8 1
349 68 1
349 465 1
350 3 1
350 83 1
350 87 1
350 226 1
350 357 1
350 380 1
351 56 1
351 177 1
351 213 1
351 216 1
351 304 1
351 367 1
351 449 1
351 470 1
352 39 1
352 216 1
352 223 1
352 270 1
352 312 1
352 329 1
352 384 1
352 395 1
352 447 1
352 469 1
353 183 1
353 215 1
353 231 1
353 299 1
353 351 1
353 432 1
354 200 1
354 201 1
354 230 1
354 252 1
354 355 1
354 370 1
354 375 1
354 392 1
354 425 1
355 104 1
355 147 1
355 161 1
355 204 1
355 207 1
355 248 1
355 276 1
355 409 1
355 436 1
355 460 1
355 466 1
356 11 1
356 124 1
356 265 1
356 284 1
356 290 1
356 350 1
356 411 1
356 420 1
357 76 1
357 77 1
357 124 1
357 160 1
357 167 1
357 180 1
357 218 1
357 327 1
357 333 1
357 449 1
358 27 1
358 389 1
358 434 1
358 439 1
359 91 1
359 176 1
359 291 1
359 318 1
359 378 1
359 379 1
359 416 1
360 36 1
360 110 1
360 187 1
360 355 1
361 15 1
361 471 1
362 9 1
362 94 1
362 144 1
362 297 1
362 363 1
362 437 1
363 15 1
363 20 1
363 32 1
363 83 1
363 173 1
363 295 1
363 321 1
364 303 1
364 314 1
364 319 1
365 159 1
365 176 1
365 190 1
365 318 1
365 358 1
365 359 1
366 220 1
366 257 1
366 260 1
366 362 1
366 455 1
367 64 1
367 260 1
367 273 1
367 290 1
367 444 1
367 463 1
368 26 1
368 165 1
368 194 1
368 412 1
369 44 1
369 240 1
369 380 1
369 427 1
370 96 1
370 257 1
370 351 1
370 357 1
370 369 1
371 78 1
371 171 1
371 343 1
372 29 1
372 42 1
372 104 1
372 316 1
372 377 1
373 55 1
373 69 1
373 191 1
373 317 1
373 320 1
373 356 1
373 368 1
373 426 1
373 451 1
374 237 1
374 256 1
374 342 1
374 435 1
375 45 1
375 211 1
375 214 1
375 327 1
375 416 1
376 26 1
376 253 1
376 295 1
376 316 1
376 397 1
376 415 1
377 50 1
377 75 1
377 112 1
377 238 1
377 257 1
377 373 1
377 374 1
377 459 1
378 105 1
378 113 1
378 123 1
378 260 1
378 329 1
378 348 1
378 366 1
379 23 1
379 54 1
379 72 1
379 85 1
379 185 1
379 307 1
379 410 1
380 30 1
380 131 1
380 157 1
380 192 1
380 265 1
380 403 1
381 80 1
381 288 1
381 417 1
381 418 1
382 25 1
382 42 1
382 75 1
382 76 1
382 456 1
382 459 1
383 11 1
383 147 1
383 253 1
383 254 1
383 284 1
383 309 1
383 340 1
384 34 1
384 110 1
384 134 1
384 218 1
384 244 1
384 273 1
384 285 1
384 318 1
384 427 1
385 77 1
385 98 1
385 104 1
385 205 1
385 221 1
385 269 1
385 270 1
385 304 1
385 420 1
385 437 1
385 463 1
386 5 1
386 124 1
386 131 1
386 307 1
387 294 1
387 331 1
387 458 1
387 467 1
388 17 1
388 223 1
388 349 1
388 383 1
388 409 1
389 6 1
389 234 1
389 271 1
389 386 1
390 90 1
390 155 1
390 156 1
390 195 1
390 351 1
390 405 1
390 419 1
391 139 1
391 319 1
391 456 1
392 115 1
392 171 1
392 197 1
392 253 1
392 257 1
392 264 1
392 315 1
392 390 1
392 448 1
392 459 1
393 2 1
393 274 1
393 340 1
393 372 1
393 396 1
393 412 1
394 161 1
394 324 1
394 415 1
394 422 1
