vi vj e
41 45 1
41 147 1
41 224 1
41 261 1
41 431 1
41 670 1
42 65 1
42 86 1
42 400 1
42 529 1
42 574 1
42 606 1
42 616 1
42 619 1
43 29 1
43 136 1
43 170 1
43 358 1
43 411 1
43 513 1
43 527 1
44 39 1
44 77 1
44 254 1
44 355 1
44 552 1
44 564 1
44 598 1
45 250 1
45 330 1
45 384 1
45 442 1
45 513 1
45 528 1
45 543 1
45 631 1
45 641 1
46 84 1
46 179 1
46 252 1
46 339 1
46 503 1
46 628 1
47 174 1
47 207 1
47 239 1
47 282 1
47 429 1
48 14 1
48 250 1
48 335 1
48 457 1
48 567 1
49 23 1
49 50 1
49 169 1
49 526 1
49 574 1
49 612 1
50 28 1
50 88 1
50 260 1
50 283 1
50 400 1
50 436 1
50 485 1
50 583 1
50 584 1
50 594 1
51 80 1
51 146 1
51 353 1
51 507 1
51 590 1
51 677 1
52 30 1
52 206 1
52 235 1
52 373 1
52 524 1
52 531 1
53 20 1
53 23 1
53 36 1
53 118 1
53 219 1
53 246 1
53 579 1
53 631 1
53 650 1
54 84 1
54 114 1
54 120 1
54 172 1
54 203 1
54 374 1
54 435 1
54 464 1
54 497 1
55 1 1
55 53 1
55 56 1
55 117 1
55 159 1
55 169 1
55 345 1
55 632 1
56 44 1
56 110 1
56 124 1
56 343 1
56 344 1
56 397 1
56 471 1
56 516 1
56 519 1
56 647 1
57 7 1
57 77 1
57 110 1
57 221 1
57 241 1
57 384 1
57 431 1
57 481 1
57 524 1
57 538 1
57 549 1
57 615 1
58 69 1
58 73 1
58 79 1
58 113 1
58 160 1
58 179 1
58 287 1
58 323 1
58 353 1
58 364 1
58 431 1
58 490 1
58 506 1
58 524 1
58 632 1
59 169 1
59 186 1
59 189 1
59 307 1
59 337 1
59 565 1
59 617 1
60 63 1
60 122 1
60 167 1
60 178 1
60 202 1
60 356 1
60 391 1
60 428 1
60 592 1
61 41 1
61 67 1
61 143 1
61 244 1
61 430 1
61 457 1
61 501 1
61 588 1
62 80 1
62 137 1
62 165 1
62 262 1
62 277 1
62 399 1
62 672 1
63 113 1
63 174 1
63 203 1
63 254 1
63 269 1
63 330 1
64 252 1
64 294 1
64 393 1
64 545 1
65 134 1
65 144 1
65 376 1
65 544 1
65 557 1
65 634 1
65 674 1
66 69 1
66 159 1
66 290 1
66 316 1
66 508 1
66 566 1
66 579 1
66 653 1
67 50 1
67 71 1
67 355 1
67 462 1
67 472 1
67 498 1
67 555 1
67 564 1
67 667 1
68 69 1
68 84 1
68 140 1
68 231 1
68 241 1
68 248 1
68 272 1
68 437 1
68 465 1
68 509 1
69 83 1
69 377 1
69 393 1
69 454 1
69 463 1
69 469 1
69 482 1
69 549 1
69 590 1
70 200 1
70 209 1
70 260 1
70 330 1
70 362 1
70 379 1
70 504 1
70 655 1
71 0 1
71 30 1
71 91 1
71 157 1
71 168 1
71 254 1
71 282 1
71 295 1
71 367 1
71 388 1
71 426 1
71 534 1
71 568 1
71 586 1
71 602 1
71 669 1
71 670 1
72 1 1
72 14 1
72 88 1
72 167 1
72 311 1
72 510 1
72 564 1
72 578 1
73 63 1
73 86 1
73 138 1
73 163 1
73 190 1
73 237 1
73 377 1
73 435 1
73 438 1
73 511 1
73 514 1
73 516 1
73 650 1
73 666 1
74 139 1
74 250 1
74 273 1
74 361 1
74 444 1
74 498 1
74 543 1
75 115 1
75 186 1
75 281 1
75 329 1
75 371 1
75 444 1
75 466 1
76 3 1
76 56 1
76 137 1
76 220 1
76 256 1
76 260 1
76 402 1
76 542 1
76 564 1
77 16 1
77 81 1
77 95 1
77 371 1
77 488 1
77 598 1
77 605 1
78 13 1
78 233 1
78 263 1
78 410 1
78 413 1
78 416 1
78 626 1
79 198 1
79 285 1
79 430 1
79 435 1
79 503 1
79 637 1
80 61 1
80 159 1
80 279 1
80 294 1
80 304 1
80 321 1
80 440 1
80 464 1
80 484 1
80 565 1
81 69 1
81 135 1
81 178 1
81 275 1
81 295 1
81 342 1
81 346 1
81 388 1
81 450 1
81 451 1
81 452 1
81 587 1
82 4 1
82 9 1
82 16 1
82 69 1
82 177 1
82 186 1
82 191 1
82 229 1
82 451 1
82 459 1
82 580 1
82 635 1
83 169 1
83 183 1
83 366 1
83 379 1
83 399 1
83 524 1
83 543 1
83 552 1
84 5 1
84 42 1
84 200 1
84 225 1
84 286 1
84 336 1
84 504 1
84 588 1
84 598 1
84 625 1
84 661 1
85 189 1
85 404 1
85 486 1
85 662 1
86 117 1
86 121 1
86 143 1
86 234 1
86 235 1
86 257 1
86 503 1
86 587 1
86 588 1
87 11 1
87 42 1
87 121 1
87 310 1
87 347 1
87 369 1
87 478 1
87 514 1
87 522 1
87 574 1
87 620 1
88 37 1
88 56 1
88 125 1
88 132 1
88 170 1
88 215 1
88 259 1
88 319 1
88 568 1
88 638 1
89 24 1
89 130 1
89 188 1
89 191 1
89 225 1
89 265 1
89 451 1
89 502 1
89 548 1
89 570 1
89 581 1
89 587 1
89 626 1
90 52 1
90 167 1
90 215 1
90 518 1
91 68 1
91 299 1
91 536 1
92 13 1
92 96 1
92 205 1
92 229 1
92 232 1
92 529 1
92 594 1
92 642 1
93 37 1
93 335 1
93 344 1
93 384 1
93 415 1
93 446 1
94 30 1
94 54 1
94 130 1
94 213 1
94 258 1
94 391 1
94 511 1
94 597 1
94 605 1
94 610 1
95 185 1
95 302 1
95 326 1
95 425 1
95 445 1
95 452 1
95 478 1
95 660 1
96 303 1
96 409 1
96 565 1
96 574 1
96 651 1
96 674 1
97 43 1
97 95 1
97 443 1
97 571 1
98 54 1
98 59 1
98 218 1
98 520 1
98 572 1
98 611 1
99 2 1
99 77 1
99 349 1
99 485 1
100 8 1
100 89 1
100 158 1
100 355 1
100 543 1
100 575 1
100 582 1
100 598 1
100 606 1
100 645 1
101 103 1
101 210 1
101 267 1
101 368 1
101 661 1
102 166 1
102 226 1
102 347 1
102 373 1
102 424 1
102 500 1
102 668 1
103 1 1
103 109 1
103 222 1
103 229 1
103 287 1
103 349 1
103 506 1
103 517 1
103 533 1
103 574 1
103 661 1
104 110 1
104 161 1
104 411 1
104 452 1
104 563 1
104 604 1
104 613 1
105 26 1
105 39 1
105 82 1
105 187 1
105 216 1
105 220 1
105 325 1
106 36 1
106 71 1
106 255 1
106 281 1
106 324 1
106 619 1
107 117 1
107 127 1
107 261 1
107 428 1
107 494 1
107 502 1
107 647 1
107 652 1
108 151 1
108 195 1
108 240 1
108 242 1
108 568 1
108 586 1
108 641 1
109 94 1
109 119 1
109 303 1
109 357 1
109 437 1
109 573 1
110 23 1
110 88 1
110 92 1
110 149 1
110 157 1
110 222 1
110 233 1
110 366 1
110 431 1
110 443 1
110 602 1
111 74 1
111 320 1
111 428 1
111 469 1
111 489 1
111 532 1
112 132 1
112 297 1
112 460 1
112 488 1
112 552 1
112 553 1
112 579 1
112 626 1
112 653 1
112 667 1
112 669 1
113 34 1
113 79 1
113 312 1
113 411 1
113 463 1
113 503 1
113 572 1
113 641 1
114 221 1
114 245 1
114 294 1
114 309 1
114 389 1
114 581 1
114 599 1
114 605 1
114 613 1
115 146 1
115 284 1
115 312 1
115 325 1
115 331 1
115 340 1
115 460 1
115 585 1
115 616 1
116 80 1
116 148 1
116 154 1
116 198 1
116 277 1
116 347 1
116 504 1
117 81 1
117 82 1
117 96 1
117 97 1
117 130 1
117 145 1
117 181 1
117 194 1
117 305 1
117 334 1
117 394 1
117 550 1
117 616 1
117 622 1
117 680 1
118 55 1
118 154 1
118 166 1
118 176 1
118 201 1
118 235 1
118 340 1
118 347 1
118 419 1
118 452 1
118 485 1
118 532 1
118 646 1
118 673 1
119 317 1
119 324 1
119 354 1
119 405 1
119 490 1
119 533 1
119 539 1
119 600 1
120 216 1
120 322 1
120 576 1
121 189 1
121 191 1
121 268 1
121 357 1
121 370 1
121 382 1
121 434 1
121 441 1
121 525 1
121 551 1
121 630 1
122 203 1
122 276 1
122 383 1
122 452 1
122 632 1
122 676 1
123 125 1
123 218 1
123 280 1
123 339 1
123 382 1
123 443 1
123 617 1
124 22 1
124 71 1
124 185 1
124 334 1
124 398 1
124 586 1
124 630 1
124 666 1
125 10 1
125 44 1
125 85 1
125 145 1
125 197 1
125 285 1
125 292 1
125 418 1
125 544 1
125 561 1
125 587 1
126 58 1
126 80 1
126 191 1
126 285 1
126 537 1
126 539 1
126 560 1
126 593 1
126 658 1
127 16 1
127 231 1
127 286 1
127 349 1
127 378 1
127 437 1
127 500 1
127 578 1
127 632 1
128 223 1
128 349 1
129 69 1
129 71 1
129 138 1
129 157 1
129 191 1
129 230 1
129 285 1
130 39 1
130 56 1
130 226 1
130 312 1
130 352 1
130 358 1
130 470 1
130 554 1
130 570 1
130 635 1
130 646 1
130 663 1
131 73 1
131 107 1
131 168 1
131 232 1
131 281 1
131 358 1
131 464 1
131 527 1
131 531 1
131 540 1
132 122 1
132 370 1
132 395 1
132 650 1
133 230 1
133 295 1
133 363 1
133 590 1
133 632 1
133 639 1
133 666 1
134 155 1
134 308 1
134 423 1
134 446 1
134 456 1
134 465 1
134 583 1
135 107 1
135 117 1
135 265 1
135 317 1
135 433 1
135 526 1
135 544 1
136 117 1
136 199 1
136 236 1
136 239 1
136 266 1
136 304 1
136 329 1
136 332 1
136 345 1
136 574 1
136 612 1
137 126 1
137 161 1
137 264 1
137 334 1
137 356 1
137 395 1
137 454 1
137 480 1
137 484 1
137 501 1
137 617 1
137 643 1
137 654 1
138 347 1
138 439 1
138 582 1
138 642 1
138 648 1
139 114 1
139 301 1
139 471 1
139 583 1
139 626 1
140 4 1
140 17 1
140 58 1
140 67 1
140 96 1
140 180 1
140 293 1
140 332 1
140 392 1
140 407 1
140 457 1
140 592 1
140 623 1
140 654 1
141 40 1
141 276 1
141 288 1
141 369 1
141 370 1
141 429 1
141 543 1
141 564 1
141 605 1
142 4 1
142 23 1
142 29 1
142 72 1
142 111 1
142 210 1
142 232 1
142 245 1
142 344 1
142 420 1
142 550 1
142 634 1
142 665 1
143 11 1
143 77 1
143 107 1
143 122 1
143 181 1
143 198 1
143 202 1
143 219 1
143 320 1
143 323 1
143 434 1
143 477 1
143 505 1
143 602 1
144 285 1
144 294 1
144 322 1
144 332 1
144 348 1
144 415 1
144 537 1
144 542 1
144 570 1
144 650 1
145 58 1
145 79 1
145 111 1
145 234 1
145 434 1
145 456 1
145 599 1
145 614 1
145 641 1
145 655 1
146 182 1
146 216 1
146 263 1
146 383 1
146 437 1
146 442 1
146 469 1
146 496 1
146 497 1
146 631 1
146 665 1
147 51 1
147 145 1
147 387 1
147 401 1
147 445 1
147 513 1
147 639 1
148 101 1
148 181 1
148 206 1
148 210 1
148 377 1
148 629 1
148 644 1
149 30 1
149 84 1
149 86 1
149 97 1
149 259 1
149 458 1
149 499 1
149 664 1
150 40 1
150 56 1
150 216 1
150 224 1
150 300 1
150 428 1
150 435 1
150 629 1
151 197 1
151 265 1
151 386 1
151 540 1
151 591 1
151 635 1
152 66 1
152 291 1
152 383 1
153 73 1
153 424 1
153 556 1
153 576 1
154 24 1
154 49 1
154 75 1
154 386 1
154 411 1
154 420 1
154 458 1
154 588 1
154 633 1
154 639 1
155 137 1
155 263 1
155 294 1
155 599 1
155 636 1
156 102 1
156 131 1
156 174 1
156 309 1
156 411 1
156 597 1
156 620 1
157 26 1
157 149 1
157 165 1
157 169 1
157 340 1
157 374 1
157 452 1
157 571 1
158 45 1
158 65 1
158 127 1
158 278 1
158 304 1
158 319 1
158 542 1
159 30 1
159 223 1
159 277 1
159 578 1
159 640 1
159 669 1
160 59 1
160 66 1
160 341 1
160 616 1
161 30 1
161 102 1
161 118 1
161 219 1
161 345 1
161 346 1
161 407 1
161 420 1
161 607 1
161 620 1
162 150 1
162 181 1
162 197 1
162 219 1
162 268 1
162 354 1
162 368 1
162 415 1
163 51 1
163 76 1
163 194 1
163 201 1
163 259 1
163 271 1
163 290 1
163 619 1
163 649 1
163 650 1
163 656 1
164 315 1
164 668 1
165 202 1
165 270 1
165 401 1
165 469 1
165 612 1
166 177 1
166 473 1
166 510 1
167 52 1
167 54 1
167 125 1
167 195 1
167 275 1
167 315 1
167 432 1
167 461 1
167 551 1
167 612 1
167 640 1
167 676 1
168 83 1
168 119 1
168 126 1
168 149 1
168 332 1
168 424 1
169 64 1
169 285 1
169 288 1
169 326 1
169 422 1
169 435 1
169 459 1
169 581 1
169 595 1
169 622 1
169 635 1
169 652 1
170 14 1
170 67 1
170 245 1
170 298 1
170 413 1
170 430 1
170 560 1
171 74 1
171 169 1
171 196 1
171 233 1
171 405 1
171 462 1
172 222 1
172 264 1
172 286 1
172 305 1
172 317 1
172 512 1
172 553 1
172 618 1
173 6 1
173 13 1
173 170 1
173 242 1
173 246 1
173 357 1
173 407 1
173 476 1
173 510 1
174 2 1
174 34 1
174 93 1
174 172 1
174 259 1
174 293 1
174 322 1
174 336 1
174 355 1
174 494 1
174 533 1
174 585 1
174 587 1
174 596 1
174 617 1
174 668 1
175 10 1
175 103 1
175 205 1
175 377 1
175 552 1
175 561 1
175 608 1
176 19 1
176 31 1
176 286 1
176 292 1
176 296 1
176 333 1
176 409 1
176 486 1
176 487 1
177 103 1
177 184 1
177 283 1
177 335 1
177 487 1
177 660 1
178 41 1
178 143 1
178 201 1
178 478 1
178 499 1
178 515 1
178 562 1
178 566 1
178 591 1
179 65 1
179 84 1
179 95 1
179 140 1
179 161 1
179 191 1
179 396 1
179 421 1
179 424 1
179 482 1
179 524 1
179 529 1
180 10 1
180 32 1
180 39 1
180 110 1
180 156 1
180 194 1
180 290 1
180 415 1
180 533 1
180 551 1
180 649 1
180 668 1
181 20 1
181 47 1
181 70 1
181 114 1
181 199 1
181 224 1
181 534 1
181 560 1
181 593 1
181 627 1
182 130 1
182 230 1
182 262 1
182 305 1
182 436 1
182 615 1
183 37 1
183 163 1
183 267 1
183 375 1
183 388 1
183 448 1
183 498 1
183 503 1
183 523 1
183 607 1
184 58 1
184 144 1
184 145 1
184 268 1
184 550 1
184 566 1
184 670 1
185 24 1
185 197 1
185 424 1
185 677 1
186 322 1
186 435 1
186 451 1
186 491 1
187 10 1
187 219 1
187 536 1
187 588 1
188 21 1
188 44 1
188 399 1
188 594 1
188 669 1
189 65 1
189 126 1
189 174 1
189 241 1
189 298 1
189 432 1
189 479 1
189 496 1
189 547 1
189 595 1
190 321 1
190 398 1
190 399 1
190 577 1
190 578 1
190 593 1
190 631 1
191 51 1
191 75 1
191 90 1
191 104 1
191 123 1
191 226 1
191 254 1
191 284 1
191 377 1
191 408 1
191 599 1
191 612 1
191 670 1
192 31 1
192 100 1
192 140 1
192 450 1
192 473 1
193 293 1
193 477 1
194 35 1
194 58 1
194 284 1
194 300 1
194 400 1
194 468 1
194 513 1
194 620 1
194 648 1
194 669 1
195 100 1
195 147 1
195 293 1
195 338 1
195 393 1
195 441 1
195 463 1
195 576 1
195 579 1
196 26 1
196 58 1
196 86 1
196 218 1
196 326 1
196 415 1
196 496 1
196 502 1
196 569 1
197 112 1
197 289 1
197 303 1
197 380 1
197 430 1
197 505 1
197 509 1
197 563 1
197 619 1
198 32 1
198 43 1
198 55 1
198 259 1
198 318 1
198 479 1
198 517 1
198 652 1
199 222 1
199 303 1
199 333 1
199 343 1
199 434 1
199 472 1
200 76 1
200 82 1
200 102 1
200 116 1
200 156 1
200 322 1
200 362 1
200 555 1
201 14 1
201 115 1
201 116 1
201 249 1
201 333 1
201 525 1
201 646 1
202 48 1
202 76 1
202 82 1
202 113 1
202 146 1
202 182 1
202 228 1
202 366 1
202 385 1
202 445 1
203 24 1
203 44 1
203 53 1
203 175 1
203 329 1
203 418 1
203 436 1
203 662 1
204 88 1
204 223 1
204 276 1
204 285 1
204 413 1
204 652 1
205 227 1
205 237 1
205 256 1
205 321 1
205 398 1
205 403 1
205 507 1
206 71 1
206 119 1
206 130 1
206 180 1
206 226 1
206 232 1
206 360 1
206 366 1
206 393 1
207 142 1
207 143 1
207 349 1
207 663 1
208 192 1
208 296 1
208 334 1
208 339 1
208 360 1
208 417 1
208 661 1
209 40 1
209 136 1
209 174 1
209 207 1
209 253 1
209 272 1
209 433 1
209 668 1
210 43 1
210 51 1
210 190 1
210 262 1
210 320 1
210 340 1
210 393 1
210 395 1
210 398 1
210 588 1
210 604 1
211 21 1
211 55 1
211 93 1
211 169 1
211 426 1
211 520 1
212 126 1
212 331 1
212 341 1
212 647 1
213 48 1
213 71 1
213 296 1
213 558 1
213 564 1
213 581 1
214 18 1
214 137 1
214 142 1
214 191 1
214 380 1
214 408 1
214 417 1
214 513 1
214 629 1
214 633 1
214 669 1
214 672 1
215 145 1
215 227 1
215 250 1
215 272 1
215 429 1
215 516 1
215 574 1
216 174 1
216 258 1
216 330 1
216 344 1
216 379 1
216 391 1
216 560 1
217 197 1
217 267 1
217 361 1
217 390 1
217 506 1
218 215 1
218 244 1
218 258 1
218 282 1
218 338 1
218 349 1
218 371 1
218 381 1
218 409 1
218 522 1
219 51 1
219 57 1
219 104 1
219 138 1
219 195 1
219 234 1
219 259 1
219 387 1
219 412 1
219 491 1
219 498 1
219 655 1
220 3 1
220 18 1
220 39 1
220 144 1
220 222 1
220 250 1
220 297 1
221 115 1
221 154 1
221 178 1
221 530 1
221 571 1
221 606 1
221 645 1
221 657 1
222 39 1
222 92 1
222 147 1
222 328 1
222 361 1
222 441 1
222 456 1
222 467 1
222 481 1
222 538 1
223 3 1
223 21 1
223 39 1
223 49 1
223 163 1
223 264 1
223 266 1
223 370 1
223 500 1
223 598 1
223 624 1
223 652 1
224 106 1
224 133 1
224 161 1
224 233 1
224 424 1
224 601 1
224 613 1
225 11 1
225 105 1
225 223 1
225 255 1
225 412 1
225 439 1
225 444 1
225 447 1
225 547 1
225 606 1
225 622 1
226 187 1
226 195 1
226 199 1
226 213 1
226 312 1
226 386 1
226 403 1
226 456 1
226 522 1
226 583 1
226 599 1
226 667 1
227 196 1
227 320 1
227 443 1
227 447 1
227 462 1
227 501 1
227 587 1
228 223 1
228 247 1
228 262 1
228 508 1
228 524 1
228 533 1
229 25 1
229 89 1
229 95 1
229 98 1
229 246 1
229 355 1
229 380 1
229 609 1
230 24 1
230 94 1
230 244 1
230 413 1
230 474 1
230 507 1
231 49 1
231 107 1
231 135 1
231 138 1
231 209 1
231 225 1
231 298 1
231 379 1
231 382 1
231 667 1
232 251 1
232 437 1
232 470 1
232 596 1
232 626 1
233 14 1
233 59 1
233 244 1
233 280 1
233 346 1
233 347 1
233 498 1
233 516 1
233 657 1
233 676 1
234 28 1
234 95 1
234 108 1
234 383 1
234 426 1
234 591 1
234 601 1
234 635 1
234 655 1
235 284 1
235 286 1
235 369 1
235 405 1
235 516 1
236 119 1
236 235 1
236 392 1
236 417 1
236 613 1
237 13 1
237 124 1
237 188 1
237 380 1
237 423 1
237 496 1
237 529 1
237 677 1
237 678 1
238 40 1
238 70 1
238 285 1
238 419 1
238 424 1
238 496 1
238 528 1
238 530 1
238 652 1
239 91 1
239 176 1
239 197 1
239 217 1
239 348 1
240 364 1
240 424 1
240 509 1
240 528 1
240 622 1
241 26 1
241 87 1
241 167 1
241 665 1
241 674 1
242 146 1
242 214 1
242 299 1
243 58 1
243 99 1
243 223 1
243 274 1
243 361 1
243 367 1
243 575 1
244 103 1
244 131 1
244 189 1
244 328 1
244 342 1
244 384 1
244 520 1
245 36 1
245 42 1
245 278 1
245 351 1
245 370 1
245 407 1
245 437 1
245 510 1
246 26 1
246 235 1
246 308 1
246 477 1
246 679 1
247 26 1
247 315 1
247 337 1
247 645 1
248 88 1
248 144 1
248 236 1
248 368 1
248 460 1
248 496 1
248 556 1
249 307 1
249 358 1
249 364 1
249 370 1
249 560 1
249 648 1
250 12 1
250 34 1
250 165 1
250 176 1
250 221 1
250 332 1
250 454 1
250 490 1
250 594 1
250 608 1
250 659 1
250 677 1
251 34 1
251 142 1
251 195 1
251 209 1
251 296 1
251 359 1
251 382 1
251 445 1
251 503 1
251 601 1
252 101 1
252 181 1
252 309 1
252 351 1
252 403 1
252 456 1
252 626 1
253 75 1
253 251 1
253 478 1
254 31 1
254 52 1
254 357 1
254 458 1
254 493 1
255 100 1
255 134 1
255 161 1
255 214 1
255 283 1
255 376 1
255 656 1
255 660 1
256 11 1
256 17 1
256 60 1
256 262 1
256 346 1
256 392 1
256 592 1
256 635 1
257 181 1
257 260 1
257 536 1
257 646 1
258 21 1
258 82 1
258 126 1
258 173 1
258 186 1
258 243 1
258 293 1
258 400 1
259 63 1
259 64 1
259 99 1
259 120 1
259 171 1
259 216 1
259 224 1
259 404 1
259 414 1
259 428 1
259 467 1
259 489 1
259 522 1
259 553 1
260 42 1
260 68 1
260 135 1
260 302 1
260 468 1
260 574 1
260 614 1
261 88 1
261 194 1
261 209 1
261 503 1
261 564 1
262 23 1
262 69 1
262 140 1
262 145 1
262 214 1
262 240 1
262 439 1
262 591 1
263 62 1
263 94 1
263 110 1
263 268 1
263 325 1
263 386 1
263 451 1
263 617 1
264 55 1
264 258 1
264 404 1
264 483 1
264 488 1
264 519 1
264 558 1
264 591 1
264 680 1
265 30 1
265 32 1
265 173 1
265 218 1
265 273 1
265 358 1
265 398 1
265 509 1
265 532 1
265 540 1
265 597 1
266 55 1
266 302 1
266 313 1
266 326 1
266 371 1
266 379 1
266 497 1
266 500 1
266 532 1
266 570 1
266 680 1
267 68 1
267 172 1
267 225 1
267 271 1
267 272 1
267 329 1
267 386 1
268 191 1
268 304 1
268 511 1
268 551 1
268 574 1
268 575 1
268 680 1
269 16 1
269 223 1
269 226 1
269 651 1
270 34 1
270 130 1
270 156 1
270 256 1
270 280 1
270 286 1
270 393 1
270 420 1
270 635 1
271 123 1
271 217 1
271 550 1
271 647 1
272 5 1
272 173 1
272 227 1
272 249 1
272 315 1
272 325 1
272 364 1
272 529 1
272 606 1
273 38 1
273 132 1
273 206 1
273 290 1
273 312 1
273 352 1
273 434 1
273 630 1
273 662 1
274 21 1
274 100 1
274 408 1
274 414 1
274 484 1
275 58 1
275 300 1
275 324 1
275 327 1
276 81 1
276 89 1
276 319 1
276 326 1
276 362 1
276 539 1
276 565 1
277 45 1
277 127 1
277 203 1
277 325 1
277 357 1
277 448 1
277 522 1
277 597 1
277 610 1
278 12 1
278 17 1
278 144 1
278 233 1
278 236 1
278 544 1
278 569 1
278 582 1
279 36 1
279 142 1
279 343 1
280 43 1
280 47 1
280 175 1
280 231 1
280 409 1
280 473 1
280 579 1
280 580 1
280 644 1
280 660 1
281 22 1
281 57 1
281 140 1
281 183 1
281 279 1
281 315 1
281 398 1
281 438 1
281 460 1
281 547 1
281 569 1
282 16 1
282 171 1
282 412 1
282 416 1
282 514 1
282 624 1
283 11 1
283 229 1
283 292 1
283 298 1
283 377 1
283 398 1
283 436 1
283 481 1
283 527 1
284 71 1
284 81 1
284 122 1
284 296 1
284 323 1
284 447 1
284 522 1
284 545 1
284 639 1
284 657 1
285 37 1
285 73 1
285 77 1
285 118 1
285 149 1
285 179 1
285 278 1
285 316 1
285 379 1
285 411 1
285 432 1
285 504 1
285 591 1
285 663 1
286 13 1
286 20 1
286 27 1
286 59 1
286 150 1
286 167 1
286 231 1
286 291 1
286 415 1
286 494 1
286 651 1
286 656 1
287 117 1
287 250 1
287 259 1
287 404 1
287 461 1
287 480 1
287 549 1
287 617 1
287 639 1
288 26 1
288 318 1
288 355 1
288 364 1
288 535 1
288 594 1
289 117 1
289 131 1
289 218 1
289 363 1
289 671 1
290 29 1
290 84 1
290 86 1
290 184 1
290 226 1
290 229 1
290 244 1
290 431 1
290 443 1
290 469 1
290 497 1
290 595 1
290 628 1
291 4 1
291 58 1
291 144 1
291 161 1
291 307 1
291 378 1
291 549 1
291 554 1
291 672 1
292 123 1
292 210 1
292 266 1
292 372 1
292 387 1
292 448 1
292 528 1
292 658 1
293 118 1
293 144 1
293 225 1
293 227 1
293 284 1
293 315 1
293 476 1
293 535 1
293 661 1
293 668 1
294 26 1
294 176 1
294 253 1
294 477 1
