vi vj e
105 30 1
105 193 1
105 236 1
105 259 1
106 24 1
106 50 1
106 171 1
106 196 1
107 37 1
107 132 1
107 140 1
107 205 1
107 214 1
108 11 1
108 35 1
108 74 1
108 215 1
108 262 1
109 85 1
109 107 1
109 224 1
109 260 1
110 52 1
110 77 1
110 91 1
110 119 1
110 147 1
110 158 1
110 214 1
111 30 1
111 177 1
111 216 1
111 229 1
112 43 1
112 192 1
112 199 1
113 16 1
113 53 1
113 83 1
113 134 1
113 253 1
113 263 1
114 35 1
114 46 1
114 91 1
114 116 1
114 124 1
114 131 1
114 162 1
114 230 1
115 21 1
115 79 1
115 112 1
115 122 1
115 141 1
115 156 1
115 160 1
115 179 1
115 203 1
116 10 1
116 66 1
116 82 1
116 163 1
116 188 1
116 193 1
117 2 1
117 68 1
117 90 1
117 123 1
118 6 1
118 26 1
118 29 1
118 64 1
118 75 1
118 108 1
118 116 1
118 125 1
118 126 1
118 255 1
119 38 1
119 53 1
119 114 1
119 208 1
119 234 1
119 238 1
119 256 1
120 142 1
120 164 1
120 223 1
120 256 1
121 63 1
121 148 1
121 172 1
121 225 1
122 113 1
122 229 1
122 254 1
123 34 1
123 43 1
123 83 1
123 150 1
123 169 1
123 203 1
123 262 1
124 130 1
124 204 1
125 44 1
125 73 1
125 131 1
125 132 1
125 148 1
125 153 1
125 196 1
125 220 1
125 263 1
126 17 1
126 90 1
126 158 1
126 165 1
126 166 1
126 212 1
126 247 1
126 254 1
127 9 1
127 13 1
127 56 1
127 71 1
127 98 1
128 19 1
128 79 1
128 105 1
129 3 1
129 48 1
129 171 1
129 209 1
129 216 1
129 234 1
129 244 1
130 13 1
130 20 1
130 82 1
130 99 1
130 150 1
130 176 1
130 217 1
130 244 1
131 24 1
131 56 1
131 73 1
131 113 1
131 178 1
131 261 1
132 67 1
132 134 1
132 150 1
133 10 1
133 110 1
133 130 1
133 256 1
134 43 1
134 60 1
134 65 1
134 74 1
134 77 1
135 31 1
135 44 1
135 74 1
135 76 1
135 169 1
136 30 1
136 84 1
136 238 1
136 239 1
137 39 1
137 74 1
137 167 1
138 21 1
138 28 1
138 33 1
138 35 1
138 36 1
138 72 1
138 93 1
138 251 1
139 14 1
139 77 1
139 115 1
139 170 1
140 9 1
140 106 1
140 131 1
140 174 1
140 190 1
140 237 1
140 251 1
140 264 1
141 4 1
141 40 1
142 130 1
142 150 1
142 199 1
142 233 1
142 249 1
142 254 1
143 2 1
143 10 1
143 27 1
143 73 1
143 185 1
144 54 1
144 62 1
144 63 1
144 123 1
144 190 1
144 233 1
144 235 1
145 51 1
145 125 1
145 130 1
145 153 1
145 204 1
145 235 1
146 166 1
146 264 1
147 65 1
147 80 1
147 200 1
147 217 1
147 219 1
147 239 1
148 23 1
148 53 1
148 84 1
148 257 1
149 33 1
149 61 1
149 63 1
149 106 1
149 183 1
149 251 1
150 1 1
150 14 1
150 18 1
150 61 1
150 116 1
150 159 1
150 178 1
150 201 1
150 218 1
150 249 1
151 110 1
151 220 1
151 256 1
152 40 1
152 165 1
152 216 1
152 261 1
153 14 1
153 97 1
153 187 1
153 190 1
153 218 1
154 29 1
154 70 1
154 77 1
154 175 1
155 34 1
155 203 1
156 46 1
156 103 1
156 131 1
156 239 1
157 24 1
157 96 1
157 194 1
157 206 1
158 74 1
158 222 1
158 237 1
158 245 1
158 258 1
159 135 1
159 244 1
159 250 1
160 29 1
160 56 1
161 39 1
161 41 1
161 178 1
162 48 1
162 94 1
162 153 1
162 202 1
163 36 1
163 111 1
163 149 1
163 154 1
163 161 1
163 172 1
164 148 1
164 156 1
164 163 1
164 169 1
164 176 1
164 247 1
165 50 1
165 118 1
165 145 1
165 213 1
165 242 1
166 1 1
166 21 1
166 87 1
166 127 1
166 170 1
166 177 1
166 228 1
167 14 1
167 100 1
167 114 1
167 118 1
167 173 1
167 222 1
167 246 1
168 253 1
169 28 1
169 43 1
169 68 1
169 210 1
169 244 1
170 23 1
170 47 1
170 55 1
170 72 1
171 93 1
171 98 1
171 101 1
171 161 1
171 179 1
171 184 1
171 223 1
172 25 1
172 192 1
172 259 1
173 13 1
173 45 1
173 139 1
173 214 1
173 217 1
173 219 1
173 262 1
174 21 1
174 224 1
174 245 1
175 113 1
176 16 1
176 28 1
176 63 1
176 87 1
176 109 1
176 126 1
176 201 1
176 228 1
176 245 1
177 48 1
177 90 1
177 145 1
177 149 1
177 165 1
178 5 1
178 7 1
178 23 1
178 118 1
178 127 1
179 25 1
179 76 1
180 259 1
181 38 1
181 70 1
181 91 1
181 182 1
182 29 1
182 196 1
182 216 1
182 218 1
183 26 1
183 81 1
183 101 1
183 169 1
183 209 1
184 83 1
184 119 1
185 3 1
185 105 1
185 235 1
185 241 1
185 248 1
186 36 1
186 170 1
186 199 1
186 205 1
186 261 1
187 39 1
187 48 1
187 57 1
187 226 1
188 53 1
188 225 1
188 238 1
189 94 1
190 71 1
190 89 1
190 143 1
190 197 1
190 224 1
191 110 1
191 199 1
191 217 1
192 6 1
192 57 1
192 60 1
192 85 1
192 181 1
192 210 1
193 34 1
193 101 1
193 128 1
193 138 1
193 162 1
193 163 1
194 74 1
194 79 1
194 129 1
194 224 1
195 180 1
196 18 1
196 84 1
196 98 1
196 115 1
196 149 1
196 150 1
196 183 1
196 249 1
197 17 1
197 36 1
197 58 1
197 136 1
197 150 1
197 198 1
197 253 1
198 16 1
198 89 1
198 203 1
198 212 1
198 251 1
199 95 1
199 121 1
199 139 1
199 143 1
199 228 1
199 253 1
199 260 1
200 89 1
200 90 1
200 108 1
200 254 1
201 104 1
201 111 1
201 153 1
201 221 1
202 70 1
202 104 1
202 157 1
202 218 1
202 262 1
203 64 1
203 65 1
203 80 1
203 109 1
203 131 1
203 134 1
203 236 1
204 10 1
204 130 1
204 194 1
204 230 1
204 242 1
205 2 1
205 9 1
205 60 1
205 138 1
205 142 1
205 263 1
206 33 1
206 75 1
206 176 1
206 225 1
207 51 1
207 68 1
207 148 1
208 38 1
208 202 1
209 34 1
209 63 1
209 127 1
209 167 1
209 251 1
209 258 1
210 15 1
210 91 1
210 104 1
210 114 1
210 150 1
210 163 1
210 220 1
210 239 1
211 6 1
211 108 1
211 130 1
211 207 1
211 208 1
212 0 1
212 9 1
212 55 1
212 78 1
212 108 1
212 197 1
212 241 1
213 44 1
214 53 1
214 80 1
214 196 1
214 215 1
215 187 1
215 190 1
216 64 1
216 72 1
216 183 1
216 187 1
217 17 1
217 114 1
217 125 1
217 171 1
217 247 1
218 0 1
218 2 1
218 38 1
218 99 1
218 124 1
218 143 1
218 241 1
219 12 1
219 38 1
219 73 1
219 151 1
219 212 1
220 85 1
220 92 1
220 104 1
220 158 1
220 178 1
221 41 1
221 80 1
221 119 1
221 145 1
221 166 1
221 186 1
222 36 1
222 59 1
222 63 1
222 115 1
222 159 1
222 207 1
223 123 1
223 184 1
223 244 1
224 11 1
224 33 1
224 61 1
224 176 1
224 209 1
224 236 1
225 48 1
225 100 1
225 130 1
225 263 1
226 15 1
226 45 1
226 217 1
226 248 1
227 48 1
227 79 1
228 23 1
228 117 1
228 167 1
229 45 1
229 99 1
229 115 1
229 116 1
229 176 1
230 76 1
230 86 1
230 108 1
230 121 1
230 154 1
230 186 1
230 188 1
231 28 1
231 61 1
231 88 1
231 164 1
232 147 1
232 157 1
233 66 1
233 92 1
233 160 1
234 17 1
234 56 1
234 107 1
234 154 1
234 167 1
234 230 1
234 256 1
235 24 1
235 36 1
235 183 1
235 186 1
235 229 1
236 17 1
236 33 1
236 93 1
236 136 1
236 185 1
237 20 1
237 73 1
237 107 1
237 137 1
237 173 1
238 31 1
238 74 1
238 77 1
238 87 1
238 109 1
238 195 1
238 204 1
239 2 1
239 20 1
239 29 1
239 73 1
239 142 1
239 219 1
239 263 1
240 14 1
240 58 1
240 110 1
240 138 1
241 47 1
241 77 1
241 103 1
241 140 1
241 150 1
241 202 1
242 32 1
242 119 1
242 125 1
242 209 1
243 73 1
243 105 1
243 199 1
244 41 1
244 71 1
244 110 1
244 111 1
244 152 1
244 219 1
245 9 1
245 50 1
245 111 1
245 115 1
245 133 1
245 218 1
245 251 1
246 23 1
246 54 1
246 244 1
247 80 1
247 145 1
247 171 1
247 245 1
248 26 1
248 42 1
248 197 1
248 211 1
249 51 1
249 211 1
249 236 1
249 237 1
250 51 1
250 102 1
250 151 1
251 7 1
251 31 1
251 61 1
251 114 1
251 126 1
251 164 1
251 167 1
252 37 1
252 134 1
253 8 1
253 56 1
253 89 1
253 93 1
253 129 1
253 173 1
253 176 1
253 226 1
254 57 1
254 97 1
254 145 1
254 222 1
254 240 1
254 245 1
255 87 1
255 112 1
256 2 1
256 22 1
256 128 1
256 139 1
256 140 1
256 158 1
256 192 1
256 260 1
256 261 1
257 18 1
257 69 1
257 126 1
257 210 1
258 22 1
258 97 1
258 103 1
258 126 1
258 222 1
259 10 1
259 29 1
259 77 1
259 96 1
259 210 1
259 229 1
260 38 1
260 66 1
260 129 1
260 151 1
260 229 1
261 41 1
261 80 1
261 198 1
261 210 1
261 222 1
262 15 1
262 61 1
262 94 1
262 102 1
262 178 1
262 225 1
263 16 1
263 71 1
263 120 1
263 149 1
263 171 1
263 173 1
263 259 1
264 3 1
264 119 1
264 147 1
264 166 1
264 191 1
264 236 1
